site,year,date_time,rain,fstrips,fcontrol,pad
hoe,2019,6/11/2019 22:00,0.00051,,,
hoe,2019,6/12/2019 4:00,0.00025,,,
hoe,2019,6/12/2019 5:00,0.00178,,,
hoe,2019,6/12/2019 6:00,0.00127,,,
hoe,2019,6/12/2019 7:00,0.00178,,,
hoe,2019,6/15/2019 19:00,0.00051,,,
hoe,2019,6/15/2019 20:00,0.01067,,,
hoe,2019,6/17/2019 16:00,0.00406,,,
hoe,2019,6/17/2019 17:00,0.01194,,,
hoe,2019,6/17/2019 18:00,0.00152,,,
hoe,2019,6/17/2019 19:00,0.00025,,,
hoe,2019,6/20/2019 15:00,0.00127,,,
hoe,2019,6/20/2019 16:00,0.00025,,,
hoe,2019,6/21/2019 14:00,0.00152,,,
hoe,2019,6/21/2019 15:00,0.00025,,,
hoe,2019,6/21/2019 16:00,0.00025,,,
hoe,2019,6/23/2019 6:00,0.00051,,,
hoe,2019,6/23/2019 7:00,0.00025,,,
hoe,2019,6/23/2019 18:00,0.00076,,,
hoe,2019,6/23/2019 22:00,0.00025,,,
hoe,2019,6/23/2019 23:00,0.00305,,,
hoe,2019,6/24/2019 0:00,0.00254,,,
hoe,2019,6/24/2019 1:00,0.00508,,,
hoe,2019,6/24/2019 2:00,0.00178,,,
hoe,2019,6/24/2019 5:00,0.00102,,,
hoe,2019,6/24/2019 6:00,0.00025,,,
hoe,2019,6/24/2019 8:00,0.00025,,,
hoe,2019,6/24/2019 11:00,0.00051,,,
hoe,2019,6/24/2019 20:00,0.00025,,,
hoe,2019,6/25/2019 4:00,0.0033,,,
hoe,2019,6/27/2019 15:00,0.00787,,,
hoe,2019,6/27/2019 16:00,0.00102,,,
hoe,2019,6/27/2019 17:00,0.00051,,,
hoe,2019,6/27/2019 18:00,0.00102,,,
hoe,2019,7/2/2019 2:00,0.00051,,,
hoe,2019,7/2/2019 3:00,0.00152,,,
hoe,2019,7/2/2019 4:00,0.00051,,,
hoe,2019,7/2/2019 5:00,0.00102,,,
hoe,2019,7/2/2019 6:00,0.00051,,,
hoe,2019,7/4/2019 9:00,0.00432,,,
hoe,2019,7/4/2019 10:00,0.00102,,,
hoe,2019,7/4/2019 13:00,0.00025,,,
hoe,2019,7/4/2019 14:00,0.00127,,,
hoe,2019,7/5/2019 15:00,0.00051,,,
hoe,2019,7/9/2019 15:00,0.00838,,,
hoe,2019,7/9/2019 16:00,0.00051,,,
hoe,2019,7/9/2019 17:00,0.00025,,,
hoe,2019,7/13/2019 13:00,0.00025,,,
hoe,2019,7/16/2019 5:00,0.01753,,,
hoe,2019,7/16/2019 6:00,0.00381,,,
hoe,2019,7/16/2019 15:00,0.00457,,,
hoe,2019,7/16/2019 16:00,0.03861,,,
hoe,2019,7/16/2019 17:00,0.0033,,,
hoe,2019,7/16/2019 18:00,0.00025,,,
hoe,2019,7/17/2019 14:00,0.00508,,,
hoe,2019,7/17/2019 15:00,0.00406,,,
hoe,2019,7/17/2019 16:00,0.00102,,,
hoe,2019,7/18/2019 10:55,0.004,,,
hoe,2019,7/18/2019 20:55,0.001,,,
hoe,2019,7/20/2019 7:10,0.001,,,
hoe,2019,7/20/2019 9:45,0.001,,,
hoe,2019,7/20/2019 9:50,0.003,,,
hoe,2019,7/20/2019 9:55,0.001,,,
hoe,2019,7/20/2019 10:05,0.001,,,
hoe,2019,7/20/2019 10:25,0.001,,,
hoe,2019,7/20/2019 10:30,0.001,,,
hoe,2019,7/20/2019 10:40,0.001,,,
hoe,2019,7/25/2019 12:20,0.001,,,
hoe,2019,7/25/2019 12:25,0.001,,,
hoe,2019,7/28/2019 15:15,0.001,,,
hoe,2019,7/28/2019 15:25,0.001,,,
hoe,2019,7/28/2019 15:30,0.001,,,
hoe,2019,7/28/2019 15:35,0.001,,,
hoe,2019,7/28/2019 15:50,0.001,,,
hoe,2019,7/28/2019 16:00,0.001,,,
hoe,2019,7/28/2019 16:05,0.001,,,
hoe,2019,7/28/2019 16:10,0.001,,,
hoe,2019,7/28/2019 16:15,0.001,,,
hoe,2019,8/5/2019 17:05,0.001,,,
hoe,2019,8/5/2019 17:15,0.001,,,
hoe,2019,8/5/2019 19:05,0.002,,,
hoe,2019,8/17/2019 23:40,0.001,,,
hoe,2019,8/17/2019 23:45,0.003,,,
hoe,2019,8/17/2019 23:50,0.002,,,
hoe,2019,8/17/2019 23:55,0.002,,,
hoe,2019,8/18/2019 0:00,0.001,,,
hoe,2019,8/18/2019 0:05,0.001,,,
hoe,2019,9/8/2019 7:50,0.001,,,
hoe,2019,9/8/2019 8:10,0.001,,,
hoe,2019,9/8/2019 8:15,0.001,,,
hoe,2019,9/8/2019 8:20,0.001,,,
hoe,2019,9/8/2019 8:30,0.001,,,
hoe,2019,9/8/2019 9:05,0.001,,,
hoe,2019,9/8/2019 9:30,0.001,,,
hoe,2019,9/8/2019 10:00,0.001,,,
hoe,2019,9/9/2019 8:05,0.001,,,
hoe,2019,9/9/2019 8:10,0.004,,,
hoe,2019,9/9/2019 8:15,0.003,,,
hoe,2019,9/9/2019 10:55,0.002,,,
hoe,2019,9/9/2019 11:00,0.002,,,
hoe,2019,9/10/2019 23:25,0.004,,,
hoe,2019,9/11/2019 2:05,0.001,,,
hoe,2019,9/11/2019 2:10,0.002,,,
hoe,2019,9/11/2019 2:15,0.004,,,
hoe,2019,9/11/2019 2:20,0.003,,,
hoe,2019,9/11/2019 2:25,0.001,,,
hoe,2019,9/11/2019 2:30,0.001,,,
hoe,2019,9/11/2019 2:35,0.001,,,
hoe,2019,9/11/2019 3:15,0.001,,,
hoe,2019,9/11/2019 3:55,0.001,,,
hoe,2019,9/11/2019 4:00,0.001,,,
hoe,2019,9/11/2019 4:10,0.001,,,
hoe,2019,9/11/2019 4:15,0.001,,,
hoe,2019,9/11/2019 5:10,0.001,,,
hoe,2019,9/12/2019 0:35,0.001,,,
hoe,2019,9/12/2019 0:40,0.002,,,
hoe,2019,9/12/2019 4:30,0.004,,,
hoe,2019,9/12/2019 4:35,0.005,,,
hoe,2019,9/12/2019 4:40,0.006,,,
hoe,2019,9/12/2019 4:45,0.001,,,
hoe,2019,9/12/2019 4:50,0.001,,,
hoe,2019,9/12/2019 4:55,0.001,,,
hoe,2019,9/12/2019 5:10,0.001,,,
hoe,2019,9/12/2019 5:15,0.001,,,
hoe,2019,9/12/2019 5:45,0.001,,,
hoe,2019,9/12/2019 6:40,0.001,,,
hoe,2019,9/18/2019 2:50,0.007,,,
hoe,2019,9/18/2019 2:55,0.001,,,
hoe,2019,9/18/2019 3:45,0.001,,,
hoe,2019,9/18/2019 4:35,0.001,,,
hoe,2019,9/18/2019 5:10,0.001,,,
hoe,2019,9/18/2019 5:15,0.004,,,
hoe,2019,9/18/2019 5:20,0.005,,,
hoe,2019,9/18/2019 5:25,0.001,,,
hoe,2019,9/18/2019 6:10,0.003,,,
hoe,2019,9/18/2019 6:15,0.001,,,
hoe,2019,9/19/2019 0:45,0.004,,,
hoe,2019,9/19/2019 0:50,0.001,,,
hoe,2019,9/19/2019 0:55,0.002,,,
hoe,2019,9/19/2019 1:00,0.002,,,
hoe,2019,9/19/2019 1:05,0.002,,,
hoe,2019,9/19/2019 1:10,0.001,,,
hoe,2019,9/19/2019 1:15,0.002,,,
hoe,2019,9/19/2019 1:20,0.002,,,
hoe,2019,9/19/2019 1:25,0.001,,,
hoe,2019,9/19/2019 1:30,0.002,,,
hoe,2019,9/19/2019 1:35,0.001,,,
hoe,2019,9/24/2019 18:45,0.002,,,
hoe,2019,9/24/2019 18:50,0.001,,,
hoe,2019,9/29/2019 0:50,0.001,,,
hoe,2019,9/29/2019 0:55,0.001,,,
hoe,2019,9/30/2019 23:25,0.001,,,
hoe,2019,9/30/2019 23:30,0.001,,,
hoe,2019,10/1/2019 4:15,0.001,,,
hoe,2019,10/1/2019 5:15,0.001,,,
hoe,2019,10/1/2019 5:40,0.001,,,
hoe,2019,10/1/2019 6:05,0.002,,,
hoe,2019,10/1/2019 6:10,0.002,,,
hoe,2019,10/1/2019 7:25,0.001,,,
hoe,2019,10/1/2019 9:15,0.001,,,
hoe,2019,10/1/2019 9:20,0.002,,,
hoe,2019,10/1/2019 13:15,0.001,,,
hoe,2019,10/1/2019 13:20,0.002,,,
hoe,2019,10/1/2019 13:25,0.002,,,
hoe,2019,10/1/2019 13:30,0.001,,,
hoe,2019,10/1/2019 13:35,0.001,,,
hoe,2019,10/1/2019 13:40,0.001,,,
hoe,2019,10/1/2019 13:45,0.001,,,
hoe,2019,10/1/2019 13:50,0.001,,,
hoe,2019,10/1/2019 13:55,0.002,,,
hoe,2019,10/1/2019 14:00,0.003,,,
hoe,2019,10/1/2019 14:05,0.001,,,
hoe,2019,10/1/2019 14:10,0.001,,,
hoe,2019,10/1/2019 14:15,0.001,,,
hoe,2019,10/1/2019 14:20,0.001,,,
hoe,2019,10/1/2019 14:25,0.001,,,
hoe,2019,10/1/2019 15:00,0.001,,,
hoe,2019,10/1/2019 15:05,0.001,,,
hoe,2019,10/1/2019 16:30,0.001,,,
hoe,2019,10/1/2019 16:35,0.001,,,
hoe,2019,10/1/2019 16:40,0.001,,,
hoe,2019,10/2/2019 12:05,0.001,,,
hoe,2019,10/2/2019 12:10,0.001,,,
hoe,2019,10/5/2019 2:10,0.001,,,
hoe,2019,10/5/2019 2:45,0.001,,,
hoe,2019,10/5/2019 3:00,0.001,,,
hoe,2019,10/5/2019 3:10,0.002,,,
hoe,2019,10/5/2019 3:15,0.003,,,
hoe,2019,10/5/2019 3:20,0.002,,,
hoe,2019,10/5/2019 3:25,0.001,,,
hoe,2019,10/5/2019 5:15,0.001,,,
hoe,2019,10/5/2019 5:20,0.001,,,
hoe,2019,10/5/2019 5:25,0.002,,,
hoe,2019,10/5/2019 5:30,0.002,,,
hoe,2019,10/5/2019 5:50,0.001,,,
hoe,2019,10/5/2019 5:55,0.004,,,
hoe,2019,10/5/2019 6:00,0.002,,,
hoe,2019,10/5/2019 6:05,0.001,,,
hoe,2019,10/5/2019 6:10,0.001,,,
hoe,2019,10/5/2019 6:15,0.002,,,
hoe,2019,10/5/2019 6:20,0.001,,,
hoe,2019,10/5/2019 6:25,0.002,,,
hoe,2019,10/5/2019 6:30,0.002,,,
hoe,2019,10/5/2019 6:35,0.001,,,
hoe,2019,10/5/2019 6:40,0.001,,,
hoe,2019,10/5/2019 7:00,0.001,,,
hoe,2019,10/5/2019 7:05,0.001,,,
hoe,2019,10/5/2019 7:15,0.001,,,
hoe,2019,10/9/2019 22:05,0.001,,,
hoe,2019,10/9/2019 22:15,0.001,,,
hoe,2020,5/16/2020 21:55,0.001,,,
hoe,2020,5/16/2020 22:00,0.001,,,
hoe,2020,5/16/2020 22:10,0.001,,,
hoe,2020,5/16/2020 22:20,0.001,,,
hoe,2020,5/16/2020 22:25,0.001,,,
hoe,2020,5/16/2020 22:30,0.001,,,
hoe,2020,5/16/2020 22:35,0.001,,,
hoe,2020,5/16/2020 22:40,0.001,,,
hoe,2020,5/16/2020 22:45,0.001,,,
hoe,2020,5/16/2020 22:50,0.001,,,
hoe,2020,5/16/2020 22:55,0.001,,,
hoe,2020,5/16/2020 23:00,0.001,,,
hoe,2020,5/16/2020 23:05,0.001,,,
hoe,2020,5/16/2020 23:10,0.001,,,
hoe,2020,5/16/2020 23:20,0.001,,,
hoe,2020,5/16/2020 23:25,0.001,,,
hoe,2020,5/16/2020 23:30,0.001,,,
hoe,2020,5/17/2020 0:15,0.001,,,
hoe,2020,5/17/2020 0:20,0.001,,5007,
hoe,2020,5/17/2020 0:25,0.001,,5007,
hoe,2020,5/17/2020 1:10,0.001,,5007,
hoe,2020,5/17/2020 1:15,0.001,,5007,
hoe,2020,5/17/2020 1:20,0.001,,5007,
hoe,2020,5/17/2020 1:25,0.001,,5007,
hoe,2020,5/17/2020 1:30,0.001,,5007,
hoe,2020,5/17/2020 1:35,0.001,,5007,
hoe,2020,5/17/2020 1:40,0.001,,5007,
hoe,2020,5/17/2020 3:35,0.001,,5007,
hoe,2020,5/17/2020 7:35,0.001,,5007,
hoe,2020,5/17/2020 7:40,0.001,,5007,
hoe,2020,5/17/2020 8:15,0.001,,5007,
hoe,2020,5/17/2020 9:05,0.001,,5007,
hoe,2020,5/17/2020 9:10,0.001,,5007,
hoe,2020,5/17/2020 9:15,0.001,,5007,
hoe,2020,5/17/2020 9:20,0.001,,5007,
hoe,2020,5/17/2020 9:25,0.001,,5007,
hoe,2020,5/17/2020 9:30,0.001,,5007,
hoe,2020,5/17/2020 9:40,0.001,,5007,
hoe,2020,5/17/2020 9:50,0.001,,5007,
hoe,2020,5/17/2020 10:00,0.001,,5007,
hoe,2020,5/17/2020 10:05,0.001,,5007,
hoe,2020,5/17/2020 10:15,0.001,,5007,
hoe,2020,5/17/2020 10:20,0.001,,5007,
hoe,2020,5/17/2020 10:25,0.001,,5007,
hoe,2020,5/17/2020 10:30,0.001,,5007,
hoe,2020,5/17/2020 10:40,0.001,,5007,
hoe,2020,5/17/2020 10:45,0.001,,5007,
hoe,2020,5/17/2020 10:55,0.001,,5007,
hoe,2020,5/17/2020 13:40,0.001,,5007,
hoe,2020,5/18/2020 0:40,0,,5007,
hoe,2020,5/23/2020 4:30,0.001,,,
hoe,2020,5/23/2020 4:35,0.001,,,
hoe,2020,5/23/2020 5:00,0.001,,,
hoe,2020,5/23/2020 6:00,0.001,,,
hoe,2020,5/23/2020 6:20,0.001,,,
hoe,2020,5/24/2020 6:30,0.001,,,
hoe,2020,5/24/2020 6:35,0.002,,,
hoe,2020,5/24/2020 6:40,0.001,,,
hoe,2020,5/24/2020 7:05,0.001,,,
hoe,2020,5/24/2020 7:10,0.001,,,
hoe,2020,5/24/2020 7:15,0.001,,,
hoe,2020,5/24/2020 7:20,0.001,,,
hoe,2020,5/24/2020 7:25,0.001,,,
hoe,2020,5/24/2020 7:35,0.001,,,
hoe,2020,5/25/2020 18:25,0.001,,,
hoe,2020,5/25/2020 18:30,0.001,,,
hoe,2020,5/25/2020 18:35,0.001,,,
hoe,2020,5/26/2020 4:30,0.001,,,
hoe,2020,5/26/2020 4:35,0.001,,,
hoe,2020,5/26/2020 4:40,0.001,,,
hoe,2020,6/2/2020 18:40,0.002,,,
hoe,2020,6/2/2020 18:45,0.003,,,
hoe,2020,6/2/2020 18:50,0.001,,,
hoe,2020,6/2/2020 19:05,0.001,,,
hoe,2020,6/2/2020 19:10,0.001,,,
hoe,2020,6/5/2020 0:05,0.002,,,
hoe,2020,6/5/2020 0:10,0.003,,,
hoe,2020,6/5/2020 0:15,0.001,,,
hoe,2020,6/5/2020 0:20,0.001,,,
hoe,2020,6/5/2020 0:25,0.001,,,
hoe,2020,6/9/2020 21:30,0.001,,,
hoe,2020,6/9/2020 21:35,0.001,,,
hoe,2020,6/9/2020 21:40,0.001,,,
hoe,2020,6/9/2020 21:55,0.001,,,
hoe,2020,6/9/2020 22:05,0.001,,,
hoe,2020,6/10/2020 1:10,0.001,,,
hoe,2020,6/10/2020 1:25,0.001,,,
hoe,2020,6/18/2020 17:50,0.001,,,
hoe,2020,6/18/2020 17:55,0.007,,,
hoe,2020,6/18/2020 18:00,0.002,,,
hoe,2020,6/18/2020 18:05,0.001,,,
hoe,2020,6/18/2020 18:20,0.001,,,
hoe,2020,6/18/2020 19:10,0.002,,,
hoe,2020,6/18/2020 19:15,0.001,,,
hoe,2020,6/18/2020 19:30,0.001,,,
hoe,2020,6/21/2020 16:50,0.001,,,
hoe,2020,6/21/2020 17:05,0.001,,,
hoe,2020,6/21/2020 17:10,0.002,,,
hoe,2020,6/21/2020 17:15,0.002,,,
hoe,2020,6/21/2020 17:20,0.001,,,
hoe,2020,6/21/2020 17:25,0.001,,,
hoe,2020,6/21/2020 17:30,0.001,,,
hoe,2020,6/21/2020 19:50,0.001,,,
hoe,2020,6/21/2020 21:10,0.001,,,
hoe,2020,6/21/2020 21:15,0.001,,,
hoe,2020,6/25/2020 22:35,0.001,,,
hoe,2020,6/25/2020 22:40,0.001,,,
hoe,2020,7/1/2020 5:25,0.001,,,
hoe,2020,7/1/2020 5:30,0.001,,,
hoe,2020,7/1/2020 5:35,0.001,,,
hoe,2020,7/1/2020 5:40,0.001,,,
hoe,2020,7/1/2020 5:45,0.001,,,
hoe,2020,7/1/2020 6:05,0.001,,,
hoe,2020,7/6/2020 4:55,0.002,,,
hoe,2020,7/6/2020 5:00,0.003,,,
hoe,2020,7/6/2020 5:05,0.001,,,
hoe,2020,7/6/2020 5:10,0.004,,,
hoe,2020,7/6/2020 5:15,0.003,,,
hoe,2020,7/6/2020 5:20,0.004,,,
hoe,2020,7/6/2020 5:25,0.002,,,
hoe,2020,7/6/2020 5:30,0.004,,,
hoe,2020,7/6/2020 5:35,0.001,,,
hoe,2020,7/6/2020 5:55,0.001,,,
hoe,2020,7/6/2020 6:40,0.001,,,
hoe,2020,7/6/2020 6:45,0.001,,,
hoe,2020,7/6/2020 7:20,0.001,,,
hoe,2020,7/6/2020 7:25,0.001,,,
hoe,2020,7/11/2020 14:25,0.001,,,
hoe,2020,7/26/2020 4:00,0.001,,,
hoe,2020,7/26/2020 4:25,0.001,,,
hoe,2020,7/26/2020 4:30,0.001,,,
hoe,2020,7/26/2020 5:10,0.001,,,
hoe,2020,7/26/2020 5:15,0.003,,,
hoe,2020,7/26/2020 5:20,0.004,,,
hoe,2020,7/26/2020 5:25,0.004,,,
hoe,2020,7/26/2020 5:30,0.003,,,
hoe,2020,7/26/2020 5:35,0.001,,,
hoe,2020,7/26/2020 5:45,0.001,,,
hoe,2020,7/26/2020 5:50,0.003,,,
hoe,2020,7/26/2020 6:15,0.005,,,
hoe,2020,7/26/2020 6:20,0.006,,,
hoe,2020,7/26/2020 6:25,0.005,,,
hoe,2020,7/26/2020 6:30,0.002,,,
hoe,2020,7/26/2020 6:35,0.001,,,
hoe,2020,7/26/2020 6:40,0.001,,,
hoe,2020,7/26/2020 7:20,0.001,,,
hoe,2020,8/6/2020 4:00,0.001,,,
hoe,2020,8/6/2020 4:05,0.001,,,
hoe,2020,8/6/2020 4:15,0.001,,,
hoe,2020,8/6/2020 4:20,0.001,,,
hoe,2020,8/6/2020 4:25,0.001,,,
hoe,2020,8/6/2020 4:30,0.002,,,
hoe,2020,8/6/2020 4:35,0.003,,,
hoe,2020,8/6/2020 4:40,0.002,,,
hoe,2020,8/6/2020 4:45,0.001,,,
hoe,2020,8/6/2020 6:15,0.001,,,
hoe,2020,8/9/2020 4:05,0.001,,,
hoe,2020,8/21/2020 3:15,0.001,,,
hoe,2020,8/21/2020 3:20,0.001,,,
hoe,2020,8/21/2020 3:25,0.001,,,
hoe,2020,8/21/2020 3:35,0.001,,,
hoe,2020,8/21/2020 3:45,0.003,,,
hoe,2020,8/21/2020 3:50,0.003,,,
hoe,2020,8/21/2020 4:00,0.001,,,
hoe,2020,8/21/2020 4:10,0.001,,,
hoe,2020,8/28/2020 6:00,0.001,,,
hoe,2020,8/28/2020 6:05,0.002,,,
hoe,2020,8/28/2020 6:10,0.003,,,
hoe,2020,8/28/2020 6:15,0.002,,,
hoe,2020,8/28/2020 6:20,0.001,,,
hoe,2020,8/31/2020 6:15,0.006,,,
hoe,2020,8/31/2020 6:25,0.001,,,
hoe,2020,9/11/2020 19:05,0.001,,,
hoe,2020,9/11/2020 19:10,0.001,,,
hoe,2020,9/11/2020 21:50,0.001,,,
hoe,2020,9/12/2020 10:50,0.001,,,
hoe,2020,9/27/2020 20:55,0.001,,,
hoe,2020,10/11/2020 20:45,0.002,,,
hoe,2020,10/11/2020 20:50,0.002,,,
hoe,2020,10/11/2020 20:55,0.002,,,
hoe,2020,10/11/2020 21:00,0.001,,,
hoe,2020,10/11/2020 21:05,0.002,,,
hoe,2020,10/11/2020 21:10,0.001,,,
hoe,2020,10/11/2020 21:20,0.001,,,
hoe,2020,10/11/2020 21:25,0.001,,,
hoe,2020,10/11/2020 21:30,0.003,,,
hoe,2020,10/11/2020 21:35,0.001,,,
hoe,2020,10/11/2020 22:00,0.001,,,
hoe,2020,10/11/2020 22:30,0.001,,,
hoe,2020,10/11/2020 23:35,0.001,,,
hoe,2020,10/11/2020 23:45,0.001,,,
hoe,2020,10/11/2020 23:50,0.001,,,
hoe,2020,10/12/2020 0:00,0.001,,,
hoe,2020,10/12/2020 0:10,0.001,,,
hoe,2020,10/12/2020 0:20,0.001,,,
hoe,2020,10/12/2020 0:25,0.001,,,
hoe,2020,10/12/2020 0:45,0.001,,,
hoe,2020,10/12/2020 3:10,0.001,,,
hoe,2020,10/12/2020 5:20,0.001,,,
hoe,2021,4/8/2021 1:40,0.001,,,
hoe,2021,4/8/2021 1:45,0.001,,,
hoe,2021,4/8/2021 1:50,0.001,,,
hoe,2021,4/8/2021 2:00,0.001,,,
hoe,2021,4/8/2021 2:35,0.001,,,
hoe,2021,4/25/2021 12:15,0.001,,,
hoe,2021,4/25/2021 12:20,0.001,,,
hoe,2021,4/25/2021 12:25,0.001,,,
hoe,2021,4/25/2021 12:30,0.001,,,
hoe,2021,4/25/2021 12:35,0.001,,,
hoe,2021,4/25/2021 12:40,0.001,,,
hoe,2021,4/25/2021 12:45,0.001,,,
hoe,2021,4/25/2021 12:50,0.001,,,
hoe,2021,4/25/2021 12:55,0.001,,,
hoe,2021,4/27/2021 20:55,0.001,,,
hoe,2021,5/8/2021 15:15,0.001,,,
hoe,2021,5/8/2021 15:20,0.001,,,
,,,,,,
hoe,2021,5/15/2021 2:55,0.001,,,
hoe,2021,5/15/2021 3:00,0.002,,,
hoe,2021,5/15/2021 3:05,0.001,,,
hoe,2021,5/19/2021 13:05,0.001,,,
hoe,2021,5/19/2021 14:45,0.001,,,
hoe,2021,5/19/2021 14:50,0.001,,,
hoe,2021,5/19/2021 15:50,0.002,,,
hoe,2021,5/19/2021 15:55,0.002,,,
hoe,2021,5/19/2021 17:35,0.002,,,
hoe,2021,5/19/2021 17:40,0.002,,,
hoe,2021,5/19/2021 17:45,0.003,,,
hoe,2021,5/19/2021 17:55,0.001,,,
hoe,2021,5/19/2021 18:00,0.001,,,
hoe,2021,5/19/2021 18:10,0.004,,,
hoe,2021,5/19/2021 18:15,0.001,,,
hoe,2021,5/19/2021 18:20,0.001,,,
hoe,2021,5/19/2021 18:25,0.001,,,
hoe,2021,5/20/2021 7:15,0.001,,,
hoe,2021,5/20/2021 7:20,0.001,,,
hoe,2021,5/21/2021 2:35,0.001,,,
hoe,2021,5/25/2021 3:20,0.001,,,
hoe,2021,5/25/2021 4:00,0.001,,,
hoe,2021,5/25/2021 4:05,0.001,,,
hoe,2021,5/25/2021 4:35,0.001,,,
hoe,2021,5/25/2021 4:40,0.001,,,
hoe,2021,5/27/2021 2:35,0.001,,,
hoe,2021,5/27/2021 2:40,0.001,,,
hoe,2021,5/27/2021 2:45,0.001,,,
hoe,2021,5/27/2021 2:50,0.001,,,
hoe,2021,5/27/2021 2:55,0.001,,,
hoe,2021,5/27/2021 3:00,0.001,,,
hoe,2021,5/27/2021 3:25,0.001,,,
hoe,2021,5/27/2021 3:40,0.001,,,
hoe,2021,5/27/2021 3:45,0.001,,,
hoe,2021,5/27/2021 3:50,0.001,,,
hoe,2021,5/27/2021 3:55,0.001,,,
hoe,2021,5/27/2021 4:00,0.001,,,
hoe,2021,5/27/2021 4:05,0.001,,,
hoe,2021,5/27/2021 4:10,0.001,,,
hoe,2021,5/27/2021 4:15,0.001,,,
hoe,2021,5/27/2021 4:20,0.001,,,
hoe,2021,5/27/2021 4:30,0.001,,,
hoe,2021,5/27/2021 4:40,0.001,,,
hoe,2021,5/27/2021 4:45,0.001,,,
hoe,2021,5/27/2021 4:55,0.001,,,
hoe,2021,5/27/2021 5:05,0.001,,,
hoe,2021,5/27/2021 8:35,0.001,,,
hoe,2021,5/27/2021 8:55,0.001,,,
hoe,2021,6/27/2021 12:20,0.001,,,
hoe,2021,6/27/2021 15:10,0.001,,,
hoe,2021,6/27/2021 15:15,0.001,,,
hoe,2021,6/28/2021 15:25,0.001,,,
hoe,2021,6/28/2021 15:35,0.001,,,
hoe,2021,6/28/2021 15:40,0.001,,,
hoe,2021,6/28/2021 15:45,0.001,,,
hoe,2021,6/28/2021 15:55,0.001,,,
hoe,2021,6/28/2021 16:00,0.002,,,
hoe,2021,6/28/2021 16:05,0.003,,,
hoe,2021,6/28/2021 16:10,0.002,,,
hoe,2021,6/28/2021 16:15,0.001,,,
hoe,2021,6/28/2021 16:25,0.001,,,
hoe,2021,6/28/2021 16:40,0.001,,,
hoe,2021,7/6/2021 16:20,0.002,,,
hoe,2021,7/6/2021 16:55,0.003,,,
hoe,2021,7/6/2021 17:50,0.002,,,
hoe,2021,7/6/2021 18:20,0.001,,,
hoe,2021,7/6/2021 18:30,0.001,,,
hoe,2021,7/6/2021 18:35,0.001,,,
hoe,2021,7/6/2021 18:40,0.001,,,
hoe,2021,7/6/2021 18:45,0.001,,,
hoe,2021,7/6/2021 18:50,0.001,,,
hoe,2021,7/7/2021 0:30,0.001,,,
hoe,2021,7/9/2021 2:20,0.002,,,
hoe,2021,7/9/2021 5:15,0.001,,,
hoe,2021,7/10/2021 12:40,0.001,,,
hoe,2021,7/10/2021 12:45,0.002,,,
hoe,2021,7/10/2021 12:50,0.001,,,
hoe,2021,7/10/2021 14:15,0.001,,,
hoe,2021,7/10/2021 14:25,0.003,,,
hoe,2021,7/10/2021 14:30,0.001,,,
hoe,2021,7/10/2021 14:35,0.002,,,
hoe,2021,7/10/2021 14:40,0.002,,,
hoe,2021,7/10/2021 14:45,0.002,,,
hoe,2021,7/10/2021 14:50,0.003,,,
hoe,2021,7/10/2021 14:55,0.002,,,
hoe,2021,7/10/2021 15:00,0.001,,,
hoe,2021,7/10/2021 15:05,0.001,,,
hoe,2021,7/14/2021 7:30,0.001,,,
hoe,2021,7/14/2021 7:35,0.003,,,
hoe,2021,7/14/2021 7:40,0.002,,,
hoe,2021,7/14/2021 7:45,0.002,,,
hoe,2021,7/14/2021 7:50,0.004,,,
hoe,2021,7/14/2021 8:15,0.001,,,
hoe,2021,7/14/2021 8:20,0.001,,,
hoe,2021,7/14/2021 11:00,0.001,,,
hoe,2021,7/14/2021 11:20,0.001,,,
hoe,2021,7/14/2021 12:40,0.001,,,
hoe,2021,7/14/2021 12:50,0.001,,,
hoe,2021,7/14/2021 12:55,0.002,,,
hoe,2021,7/14/2021 13:00,0.001,,,
hoe,2021,7/14/2021 13:05,0.002,,,
hoe,2021,7/14/2021 13:10,0.002,,,
hoe,2021,7/14/2021 13:15,0.002,,,
hoe,2021,7/14/2021 13:20,0.001,,,
hoe,2021,7/14/2021 13:25,0.001,,,
hoe,2021,7/14/2021 13:30,0.001,,,
hoe,2021,7/14/2021 13:40,0.001,,,
hoe,2021,7/14/2021 13:45,0.001,,,
hoe,2021,7/14/2021 13:50,0.001,,,
hoe,2021,7/14/2021 14:05,0.001,,,
hoe,2021,7/24/2021 4:35,0.001,,,
hoe,2021,7/24/2021 5:25,0.001,,,
hoe,2021,7/24/2021 5:30,0.001,,,
hoe,2021,7/30/2021 13:25,0.001,,,
hoe,2021,7/30/2021 14:20,0.001,,,
hoe,2021,7/30/2021 14:30,0.001,,,
hoe,2021,7/30/2021 14:45,0.001,,,
hoe,2021,7/30/2021 14:50,0.001,,,
hoe,2021,7/30/2021 15:10,0.001,,,
hoe,2021,8/20/2021 16:35,0.001,,,
hoe,2021,8/20/2021 16:40,0.001,,,
hoe,2021,8/20/2021 17:10,0.003,,,
hoe,2021,8/20/2021 17:15,0.008,,,
hoe,2021,8/20/2021 17:20,0.004,,,
hoe,2021,8/20/2021 17:25,0.001,,,
hoe,2021,8/20/2021 17:30,0.002,,,
hoe,2021,8/23/2021 20:40,0.001,,,
