"SiteID","Year","eventid","precipitation","eventStart","eventEnd","rain_time"
"WHI",2018,10,0.009,2018-05-13 10:55:00,2018-05-13 11:25:00,31
"WHI",2018,16,0.043,2018-05-29 17:15:00,2018-05-29 20:10:00,176
"WHI",2018,18,0.02,2018-06-02 04:15:00,2018-06-02 06:10:00,116
"WHI",2018,20,0.014,2018-06-10 07:05:00,2018-06-10 09:35:00,151
"WHI",2018,24,0.026,2018-06-19 11:30:00,2018-06-19 19:05:00,456
"WHI",2018,28,0.007,2018-06-21 16:10:00,2018-06-21 17:30:00,81
"WHI",2018,30,0.015,2018-06-24 15:20:00,2018-06-24 16:50:00,91
"WHI",2018,32,0.012,2018-06-26 12:10:00,2018-06-26 12:10:00,1
"WHI",2018,34,0.029,2018-06-30 20:20:00,2018-07-01 03:40:00,441
"WHI",2018,36,0.027,2018-07-04 23:05:00,2018-07-04 23:45:00,41
"WHI",2018,44,0.012,2018-08-15 16:15:00,2018-08-15 17:30:00,76
"WHI",2018,48,0.087,2018-08-20 00:00:00,2018-08-20 14:10:00,851
"WHI",2018,58,0.014,2018-09-01 22:15:00,2018-09-02 10:45:00,751
"WHI",2018,62,0.019,2018-09-04 16:30:00,2018-09-05 10:00:00,1051
"WHI",2018,64,0.007,2018-09-18 14:30:00,2018-09-18 14:45:00,16
"WHI",2018,66,0.031,2018-09-20 20:35:00,2018-09-21 00:25:00,231
"WHI",2018,68,0.035,2018-09-25 09:15:00,2018-09-25 11:55:00,161
"WHI",2018,72,0.039,2018-09-30 21:05:00,2018-10-01 11:30:00,866
"WHI",2018,78,0.024,2018-10-08 05:40:00,2018-10-08 19:00:00,801
"WHI",2018,80,0.02,2018-10-09 14:00:00,2018-10-09 18:10:00,251
"WHI",2019,6,0.011,2019-04-27 01:25:00,2019-04-27 06:20:00,296
"WHI",2019,10,0.01,2019-05-05 00:15:00,2019-05-05 01:15:00,61
"WHI",2019,14,0.026,2019-05-08 02:35:00,2019-05-08 09:20:00,406
"WHI",2019,20,0.007,2019-05-16 20:30:00,2019-05-17 12:30:00,961
"WHI",2019,22,0.07696,2019-05-18 17:00:00,2019-05-29 10:00:00,15421
"WHI",2019,24,0.03191,2019-06-17 15:40:00,2019-06-21 10:00:00,5421
"WHI",2019,28,0.008,2019-07-16 06:50:00,2019-07-16 07:40:00,51
"WHI",2019,30,0.012,2019-07-17 10:30:00,2019-07-17 10:40:00,11
"WHI",2019,34,0.021,2019-07-20 17:55:00,2019-07-20 18:30:00,36
"WHI",2019,38,0.018,2019-07-31 10:55:00,2019-07-31 16:15:00,321
"WHI",2019,42,0.023,2019-08-18 03:20:00,2019-08-18 04:50:00,91
"WHI",2019,44,0.102,2019-08-20 03:20:00,2019-08-20 05:05:00,106
"WHI",2019,54,0.011,2019-09-10 02:10:00,2019-09-10 06:40:00,271
"WHI",2019,56,0.024,2019-09-11 06:25:00,2019-09-11 09:20:00,176
"WHI",2019,58,0.015,2019-09-12 06:45:00,2019-09-12 15:45:00,541
"WHI",2019,60,0.007,2019-09-14 13:00:00,2019-09-14 13:30:00,31
"WHI",2019,68,0.015,2019-09-24 21:50:00,2019-09-24 22:15:00,26
"WHI",2019,70,0.009,2019-09-29 09:35:00,2019-09-29 15:00:00,326
"WHI",2019,72,0.044,2019-10-01 15:30:00,2019-10-02 13:30:00,1321
"WHI",2019,74,0.017,2019-10-05 00:25:00,2019-10-05 09:30:00,546
"WHI",2019,76,0.073,2019-10-09 19:30:00,2019-10-10 16:00:00,1231
"WHI",2020,6,0.018,2020-05-16 22:00:00,2020-05-16 22:55:00,56
"WHI",2020,18,0.017,2020-06-09 22:55:00,2020-06-10 05:50:00,416
"WHI",2020,22,0.01,2020-06-22 08:20:00,2020-06-22 10:25:00,126
"WHI",2020,28,0.007,2020-07-01 03:05:00,2020-07-01 05:20:00,136
"WHI",2020,30,0.01,2020-07-26 10:00:00,2020-07-26 20:25:00,626
"WOR",2016,4,0.014,2016-03-30 17:50:00,2016-03-30 20:05:00,136
"WOR",2016,8,0.008,2016-04-20 08:35:00,2016-04-20 12:50:00,256
"WOR",2016,16,0.009,2016-04-27 20:10:00,2016-04-27 21:20:00,71
"WOR",2016,18,0.025,2016-04-30 10:20:00,2016-04-30 15:40:00,321
"WOR",2016,28,0.008,2016-05-25 05:30:00,2016-05-25 09:05:00,216
"WOR",2016,30,0.008,2016-05-26 03:15:00,2016-05-26 04:00:00,46
"WOR",2016,34,0.023,2016-05-27 09:00:00,2016-05-27 11:40:00,161
"WOR",2016,38,0.01,2016-05-30 19:05:00,2016-05-30 20:40:00,96
"WOR",2016,40,0.009,2016-05-31 14:50:00,2016-05-31 15:35:00,46
"WOR",2016,52,0.008,2016-07-06 01:05:00,2016-07-06 01:25:00,21
"WOR",2016,58,0.014,2016-07-11 23:20:00,2016-07-12 00:35:00,76
"WOR",2016,60,0.019,2016-07-17 04:15:00,2016-07-17 06:05:00,111
"WOR",2016,62,0.032,2016-07-18 04:25:00,2016-07-18 05:55:00,91
"WOR",2016,64,0.016,2016-07-19 09:45:00,2016-07-19 13:15:00,211
"WOR",2016,66,0.072,2016-08-10 16:45:00,2016-08-12 02:00:00,1996
"WOR",2016,68,0.017,2016-08-19 13:05:00,2016-08-20 05:00:00,956
"WOR",2016,72,0.039,2016-08-29 17:00:00,2016-08-29 17:45:00,46
"WOR",2016,74,0.061,2016-09-07 10:45:00,2016-09-08 00:40:00,836
"WOR",2016,80,0.052,2016-09-15 20:20:00,2016-09-16 04:25:00,486
"WOR",2016,82,0.007,2016-09-22 05:35:00,2016-09-22 06:35:00,61
"WOR",2016,84,0.063,2016-09-22 20:15:00,2016-09-23 07:05:00,651
"WOR",2016,86,0.025,2016-09-24 19:30:00,2016-09-25 03:20:00,471
"WOR",2017,2,0.022,2017-03-29 11:10:00,2017-03-29 22:15:00,666
"WOR",2017,6,0.007,2017-04-14 15:40:00,2017-04-14 16:10:00,31
"WOR",2017,8,0.013,2017-04-15 17:50:00,2017-04-15 19:25:00,96
"WOR",2017,16,0.038,2017-04-30 09:55:00,2017-05-01 04:50:00,1136
"WOR",2017,18,0.021,2017-05-10 05:10:00,2017-05-10 12:55:00,466
"WOR",2017,20,0.012,2017-05-16 21:45:00,2017-05-17 00:00:00,136
"WOR",2017,22,0.008,2017-05-17 15:25:00,2017-05-17 16:45:00,81
"WOR",2017,24,0.014,2017-05-19 00:20:00,2017-05-19 09:10:00,531
"WOR",2017,32,0.007,2017-05-27 12:15:00,2017-05-27 14:25:00,131
"WOR",2017,34,0.025,2017-06-14 01:00:00,2017-06-14 10:00:00,541
"WOR",2017,40,0.007,2017-06-28 03:50:00,2017-06-28 06:05:00,136
"WOR",2017,44,0.034,2017-07-20 21:40:00,2017-07-20 22:20:00,41
"WOR",2017,46,0.008,2017-07-26 15:30:00,2017-07-26 15:50:00,21
"WOR",2017,48,0.017,2017-08-01 22:30:00,2017-08-01 23:00:00,31
"WOR",2017,52,0.017,2017-08-14 05:15:00,2017-08-14 06:30:00,76
"WOR",2017,58,0.028,2017-08-21 04:30:00,2017-08-21 18:05:00,816
"WOR",2017,60,0.016,2017-09-16 13:35:00,2017-09-17 01:15:00,701
"WOR",2017,64,0.008,2017-09-25 15:45:00,2017-09-25 19:20:00,216
"WOR",2017,66,0.01,2017-10-10 08:45:00,2017-10-10 11:55:00,191
"WOR",2017,68,0.023,2017-10-13 09:15:00,2017-10-13 11:35:00,141
"WOR",2017,70,0.011,2017-10-14 07:20:00,2017-10-14 16:00:00,521
"WOR",2018,2,0.043,2018-05-01 06:30:00,2018-05-01 22:55:00,986
"WOR",2018,6,0.023,2018-05-03 12:20:00,2018-05-03 19:10:00,411
"WOR",2018,10,0.09906,2018-06-06 17:00:00,2018-08-16 20:00:00,102421
"WOR",2018,14,0.02,2018-08-28 13:00:00,2018-08-28 19:45:00,406
"WOR",2018,16,0.016,2018-08-31 06:25:00,2018-08-31 07:35:00,71
"WOR",2018,18,0.007,2018-09-01 04:50:00,2018-09-01 05:15:00,26
"WOR",2018,20,0.049,2018-09-01 19:35:00,2018-09-02 11:55:00,981
"WOR",2018,24,0.028,2018-09-04 17:55:00,2018-09-05 10:50:00,1016
"WOR",2018,26,0.007,2018-09-18 13:05:00,2018-09-18 15:05:00,121
"WOR",2018,28,0.009,2018-09-19 08:45:00,2018-09-19 09:10:00,26
"WOR",2018,32,0.012,2018-09-20 21:50:00,2018-09-20 23:10:00,81
"WOR",2018,34,0.026,2018-09-25 10:40:00,2018-09-25 11:55:00,76
"WOR",2018,38,0.026,2018-09-30 20:20:00,2018-10-01 12:45:00,986
"WOR",2018,44,0.008,2018-10-07 03:10:00,2018-10-07 13:50:00,641
"WOR",2019,2,0.012,2019-04-07 16:10:00,2019-04-07 16:30:00,21
"WOR",2019,16,0.007,2019-04-30 11:00:00,2019-04-30 19:20:00,501
"WOR",2019,20,0.007,2019-05-08 04:45:00,2019-05-08 12:25:00,461
"WOR",2019,22,0.01,2019-05-14 07:55:00,2019-05-14 09:25:00,91
"WOR",2019,24,0.016,2019-05-17 03:30:00,2019-05-17 10:05:00,396
"WOR",2019,26,0.014,2019-05-18 17:40:00,2019-05-19 00:45:00,426
"WOR",2019,28,0.016,2019-05-21 13:20:00,2019-05-21 18:35:00,316
"WOR",2019,30,0.057,2019-05-23 23:40:00,2019-05-24 07:25:00,466
"WOR",2019,34,0.02,2019-05-28 07:35:00,2019-05-29 00:50:00,1036
"WOR",2019,38,0.021,2019-06-15 17:00:00,2019-06-15 18:05:00,66
"WOR",2019,40,0.029,2019-06-21 06:20:00,2019-06-21 08:45:00,146
"WOR",2019,42,0.012,2019-06-22 09:55:00,2019-06-22 23:50:00,836
"WOR",2019,46,0.05,2019-07-02 11:25:00,2019-07-03 16:50:00,1766
"WOR",2019,52,0.018,2019-07-16 05:10:00,2019-07-16 15:45:00,636
"WOR",2019,54,0.012,2019-07-17 10:55:00,2019-07-17 11:30:00,36
"WOR",2019,60,0.01,2019-08-05 22:30:00,2019-08-05 22:35:00,6
"WOR",2019,66,0.011,2019-08-18 02:45:00,2019-08-18 05:15:00,151
"WOR",2019,68,0.013,2019-08-20 05:00:00,2019-08-20 05:15:00,16
"WOR",2019,72,0.007,2019-08-29 06:40:00,2019-08-29 07:15:00,36
"WOR",2019,76,0.061,2019-09-09 05:15:00,2019-09-10 03:55:00,1361
"WOR",2019,78,0.016,2019-09-11 07:55:00,2019-09-11 10:25:00,151
"WOR",2019,80,0.007,2019-09-12 17:05:00,2019-09-12 17:45:00,41
"WOR",2019,82,0.007,2019-09-14 17:40:00,2019-09-14 17:50:00,11
"WOR",2019,88,0.019,2019-09-21 16:55:00,2019-09-22 11:00:00,1086
"WOR",2019,92,0.01,2019-09-29 11:05:00,2019-09-29 16:05:00,301
"WOR",2019,94,0.022,2019-10-01 16:40:00,2019-10-02 00:00:00,441
"WOR",2019,98,0.012,2019-10-05 04:25:00,2019-10-05 11:00:00,396
"WOR",2019,100,0.028,2019-10-09 20:00:00,2019-10-10 18:40:00,1361
"WOR",2019,104,0.037,2019-10-21 00:15:00,2019-10-21 18:45:00,1111
"WOR",2020,14,0.02,2020-05-17 00:35:00,2020-05-17 02:30:00,116
"WOR",2020,16,0.016,2020-05-23 03:50:00,2020-05-23 07:00:00,191
"WOR",2020,18,0.007,2020-05-24 19:50:00,2020-05-25 04:25:00,516
"WOR",2020,20,0.043,2020-05-25 18:25:00,2020-05-26 16:15:00,1311
"WOR",2020,32,0.011,2020-06-22 09:45:00,2020-06-22 13:05:00,201
"WOR",2020,34,0.007,2020-07-11 18:30:00,2020-07-11 18:35:00,6
"WOR",2020,36,0.046,2020-07-14 18:45:00,2020-07-15 06:15:00,691
