"watershed","date_time","rain","treatment","site","year","cumulative_rain","watershed_year"
"mcnayctl",2020-05-28 05:40:00,0.003,"control","mcnay",2020,4.8425223,"mcnayctl_2020"
"mcnayctl",2020-05-28 05:45:00,0.005,"control","mcnay",2020,5.0393728,"mcnayctl_2020"
"mcnayctl",2020-05-28 05:50:00,0.002,"control","mcnay",2020,5.118113,"mcnayctl_2020"
"mcnayctl",2020-05-28 05:55:00,0.001,"control","mcnay",2020,5.1574831,"mcnayctl_2020"
"mcnayctl",2020-05-28 06:00:00,0.001,"control","mcnay",2020,5.1968532,"mcnayctl_2020"
"mcnayctl",2020-05-28 06:05:00,0.001,"control","mcnay",2020,5.2362233,"mcnayctl_2020"
"mcnayctl",2020-06-05 05:25:00,0.001,"control","mcnay",2020,5.2755934,"mcnayctl_2020"
"mcnayctl",2020-06-05 05:30:00,0.001,"control","mcnay",2020,5.3149635,"mcnayctl_2020"
"mcnayctl",2020-06-05 05:35:00,0.002,"control","mcnay",2020,5.3937037,"mcnayctl_2020"
"mcnayctl",2020-06-05 05:45:00,0.003,"control","mcnay",2020,5.511814,"mcnayctl_2020"
"mcnayctl",2020-06-09 10:00:00,0.001,"control","mcnay",2020,5.5511841,"mcnayctl_2020"
"mcnayctl",2020-06-09 10:15:00,0.001,"control","mcnay",2020,5.5905542,"mcnayctl_2020"
"mcnayctl",2020-06-09 10:40:00,0.001,"control","mcnay",2020,5.6299243,"mcnayctl_2020"
"mcnayctl",2020-06-09 10:45:00,0.001,"control","mcnay",2020,5.6692944,"mcnayctl_2020"
"mcnayctl",2020-06-09 23:05:00,0.003,"control","mcnay",2020,5.7874047,"mcnayctl_2020"
"mcnayctl",2020-06-10 03:15:00,0.002,"control","mcnay",2020,5.8661449,"mcnayctl_2020"
"mcnayctl",2020-06-10 03:20:00,0.001,"control","mcnay",2020,5.905515,"mcnayctl_2020"
"mcnayctl",2020-06-10 04:55:00,0.001,"control","mcnay",2020,5.9448851,"mcnayctl_2020"
"mcnayctl",2020-06-10 05:00:00,0.001,"control","mcnay",2020,5.9842552,"mcnayctl_2020"
"mcnayctl",2020-06-10 06:45:00,0.001,"control","mcnay",2020,6.0236253,"mcnayctl_2020"
"mcnayctl",2020-06-10 06:50:00,0.001,"control","mcnay",2020,6.0629954,"mcnayctl_2020"
"mcnayctl",2020-06-10 06:55:00,0.001,"control","mcnay",2020,6.1023655,"mcnayctl_2020"
"mcnayctl",2020-06-10 07:00:00,0.002,"control","mcnay",2020,6.1811057,"mcnayctl_2020"
"mcnayctl",2020-06-10 07:05:00,0.002,"control","mcnay",2020,6.2598459,"mcnayctl_2020"
"mcnayctl",2020-06-10 07:10:00,0.002,"control","mcnay",2020,6.3385861,"mcnayctl_2020"
"mcnayctl",2020-06-10 07:15:00,0.003,"control","mcnay",2020,6.4566964,"mcnayctl_2020"
"mcnayctl",2020-06-10 07:20:00,0.001,"control","mcnay",2020,6.4960665,"mcnayctl_2020"
"mcnayctl",2020-06-10 07:25:00,0.001,"control","mcnay",2020,6.5354366,"mcnayctl_2020"
"mcnayctl",2020-06-10 07:35:00,0.001,"control","mcnay",2020,6.5748067,"mcnayctl_2020"
"mcnayctl",2020-06-10 07:40:00,0.001,"control","mcnay",2020,6.6141768,"mcnayctl_2020"
"mcnayctl",2020-06-10 07:45:00,0.001,"control","mcnay",2020,6.6535469,"mcnayctl_2020"
"mcnayctl",2020-06-10 07:50:00,0.001,"control","mcnay",2020,6.692917,"mcnayctl_2020"
"mcnayctl",2020-06-10 08:05:00,0.001,"control","mcnay",2020,6.7322871,"mcnayctl_2020"
"mcnayctl",2020-06-10 08:10:00,0.001,"control","mcnay",2020,6.7716572,"mcnayctl_2020"
"mcnayctl",2020-06-10 08:20:00,0.001,"control","mcnay",2020,6.8110273,"mcnayctl_2020"
"mcnayctl",2020-06-10 08:25:00,0.001,"control","mcnay",2020,6.8503974,"mcnayctl_2020"
"mcnayctl",2020-06-10 08:30:00,0.001,"control","mcnay",2020,6.8897675,"mcnayctl_2020"
"mcnayctl",2020-06-10 08:35:00,0.001,"control","mcnay",2020,6.9291376,"mcnayctl_2020"
"mcnayctl",2020-06-10 08:50:00,0.001,"control","mcnay",2020,6.9685077,"mcnayctl_2020"
"mcnayctl",2020-06-10 08:55:00,0.001,"control","mcnay",2020,7.0078778,"mcnayctl_2020"
"mcnayctl",2020-06-10 09:15:00,0.001,"control","mcnay",2020,7.0472479,"mcnayctl_2020"
"mcnayctl",2020-06-10 09:20:00,0.001,"control","mcnay",2020,7.086618,"mcnayctl_2020"
"mcnayctl",2020-06-10 09:25:00,0.001,"control","mcnay",2020,7.1259881,"mcnayctl_2020"
"mcnayctl",2020-06-10 09:30:00,0.001,"control","mcnay",2020,7.1653582,"mcnayctl_2020"
"mcnayctl",2020-06-10 09:35:00,0.001,"control","mcnay",2020,7.2047283,"mcnayctl_2020"
"mcnayctl",2020-06-19 15:55:00,0.001,"control","mcnay",2020,7.2440984,"mcnayctl_2020"
"mcnayctl",2020-06-19 18:30:00,0.001,"control","mcnay",2020,7.2834685,"mcnayctl_2020"
"mcnayctl",2020-06-19 23:40:00,0.001,"control","mcnay",2020,7.3228386,"mcnayctl_2020"
"mcnayctl",2020-06-20 02:20:00,0.001,"control","mcnay",2020,7.3622087,"mcnayctl_2020"
"mcnayctl",2020-06-20 03:10:00,0.001,"control","mcnay",2020,7.4015788,"mcnayctl_2020"
"mcnayctl",2020-06-20 03:20:00,0.001,"control","mcnay",2020,7.4409489,"mcnayctl_2020"
"mcnayctl",2020-06-20 03:25:00,0.001,"control","mcnay",2020,7.480319,"mcnayctl_2020"
"mcnayctl",2020-06-22 03:45:00,0.001,"control","mcnay",2020,7.5196891,"mcnayctl_2020"
"mcnayctl",2020-06-22 05:55:00,0.001,"control","mcnay",2020,7.5590592,"mcnayctl_2020"
"mcnayctl",2020-06-22 06:05:00,0.001,"control","mcnay",2020,7.5984293,"mcnayctl_2020"
"mcnayctl",2020-06-22 06:10:00,0.003,"control","mcnay",2020,7.7165396,"mcnayctl_2020"
"mcnayctl",2020-06-22 06:15:00,0.001,"control","mcnay",2020,7.7559097,"mcnayctl_2020"
"mcnayctl",2020-06-22 06:20:00,0.001,"control","mcnay",2020,7.7952798,"mcnayctl_2020"
"mcnayctl",2020-06-22 06:25:00,0.001,"control","mcnay",2020,7.8346499,"mcnayctl_2020"
"mcnayctl",2020-06-22 06:30:00,0.001,"control","mcnay",2020,7.87402,"mcnayctl_2020"
"mcnayctl",2020-06-28 06:55:00,0.001,"control","mcnay",2020,7.9133901,"mcnayctl_2020"
"mcnayctl",2020-06-28 07:00:00,0.001,"control","mcnay",2020,7.9527602,"mcnayctl_2020"
"mcnayctl",2020-07-11 20:30:00,0.002,"control","mcnay",2020,8.0315004,"mcnayctl_2020"
"mcnayctl",2020-07-11 20:35:00,0.002,"control","mcnay",2020,8.1102406,"mcnayctl_2020"
"mcnayctl",2020-07-11 20:40:00,0.001,"control","mcnay",2020,8.1496107,"mcnayctl_2020"
"mcnayctl",2020-07-14 22:45:00,0.002,"control","mcnay",2020,8.2283509,"mcnayctl_2020"
"mcnayctl",2020-07-14 22:50:00,0.001,"control","mcnay",2020,8.267721,"mcnayctl_2020"
"mcnayctl",2020-07-14 23:45:00,0.001,"control","mcnay",2020,8.3070911,"mcnayctl_2020"
"mcnayctl",2020-07-14 23:50:00,0.003,"control","mcnay",2020,8.4252014,"mcnayctl_2020"
"mcnayctl",2020-07-14 23:55:00,0.001,"control","mcnay",2020,8.4645715,"mcnayctl_2020"
"mcnayctl",2020-07-15 00:00:00,0.001,"control","mcnay",2020,8.5039416,"mcnayctl_2020"
"mcnayctl",2020-07-15 00:05:00,0.002,"control","mcnay",2020,8.5826818,"mcnayctl_2020"
"mcnayctl",2020-07-15 00:10:00,0.001,"control","mcnay",2020,8.6220519,"mcnayctl_2020"
"mcnayctl",2020-07-15 00:15:00,0.006,"control","mcnay",2020,8.8582725,"mcnayctl_2020"
"mcnayctl",2020-07-15 00:20:00,0.003,"control","mcnay",2020,8.9763828,"mcnayctl_2020"
"mcnayctl",2020-07-15 00:25:00,0.001,"control","mcnay",2020,9.0157529,"mcnayctl_2020"
"mcnayctl",2020-07-15 00:30:00,0.001,"control","mcnay",2020,9.055123,"mcnayctl_2020"
"mcnayctl",2020-07-15 01:15:00,0.001,"control","mcnay",2020,9.0944931,"mcnayctl_2020"
"mcnayctl",2020-07-15 06:15:00,0.001,"control","mcnay",2020,9.1338632,"mcnayctl_2020"
"mcnayctl",2020-07-15 06:35:00,0.001,"control","mcnay",2020,9.1732333,"mcnayctl_2020"
"mcnayctl",2020-07-15 06:55:00,0.001,"control","mcnay",2020,9.2126034,"mcnayctl_2020"
"mcnayctl",2020-07-21 12:45:00,0.001,"control","mcnay",2020,9.2519735,"mcnayctl_2020"
"mcnayctl",2020-07-21 13:00:00,0.001,"control","mcnay",2020,9.2913436,"mcnayctl_2020"
"mcnayctl",2020-07-21 13:05:00,0.001,"control","mcnay",2020,9.3307137,"mcnayctl_2020"
"mcnayctl",2020-07-21 13:10:00,0.001,"control","mcnay",2020,9.3700838,"mcnayctl_2020"
"mcnayctl",2020-07-27 00:35:00,0.001,"control","mcnay",2020,9.4094539,"mcnayctl_2020"
"mcnayctl",2020-07-27 01:15:00,0.001,"control","mcnay",2020,9.448824,"mcnayctl_2020"
"mcnayctl",2020-07-27 01:20:00,0.001,"control","mcnay",2020,9.4881941,"mcnayctl_2020"
"mcnayctl",2020-07-27 01:25:00,0.001,"control","mcnay",2020,9.5275642,"mcnayctl_2020"
"mcnayctl",2020-07-27 01:30:00,0.001,"control","mcnay",2020,9.5669343,"mcnayctl_2020"
"mcnayctl",2020-07-27 01:35:00,0.001,"control","mcnay",2020,9.6063044,"mcnayctl_2020"
"mcnayctl",2020-07-27 01:40:00,0.001,"control","mcnay",2020,9.6456745,"mcnayctl_2020"
"mcnayctl",2020-07-27 01:45:00,0.001,"control","mcnay",2020,9.6850446,"mcnayctl_2020"
"mcnayctl",2020-07-27 01:50:00,0.001,"control","mcnay",2020,9.7244147,"mcnayctl_2020"
"mcnayctl",2020-07-27 01:55:00,0.001,"control","mcnay",2020,9.7637848,"mcnayctl_2020"
"mcnayctl",2020-07-27 02:05:00,0.001,"control","mcnay",2020,9.8031549,"mcnayctl_2020"
"mcnayctl",2020-07-27 02:10:00,0.001,"control","mcnay",2020,9.842525,"mcnayctl_2020"
"mcnayctl",2020-07-27 02:15:00,0.001,"control","mcnay",2020,9.8818951,"mcnayctl_2020"
"mcnayctl",2020-07-27 02:20:00,0.001,"control","mcnay",2020,9.9212652,"mcnayctl_2020"
"mcnayctl",2020-07-27 02:30:00,0.001,"control","mcnay",2020,9.9606353,"mcnayctl_2020"
"mcnayctl",2020-07-30 14:25:00,0.001,"control","mcnay",2020,10.0000054,"mcnayctl_2020"
"mcnayctl",2020-07-30 14:30:00,0.002,"control","mcnay",2020,10.0787456,"mcnayctl_2020"
"mcnayctl",2020-07-30 14:35:00,0.001,"control","mcnay",2020,10.1181157,"mcnayctl_2020"
"mcnayctl",2020-08-02 14:25:00,0.001,"control","mcnay",2020,10.1574858,"mcnayctl_2020"
"mcnayctl",2020-08-02 14:30:00,0.001,"control","mcnay",2020,10.1968559,"mcnayctl_2020"
"mcnayctl",2020-08-02 14:35:00,0.002,"control","mcnay",2020,10.2755961,"mcnayctl_2020"
"mcnayctl",2020-08-06 05:05:00,0.001,"control","mcnay",2020,10.3149662,"mcnayctl_2020"
"mcnayctl",2020-08-06 05:10:00,0.001,"control","mcnay",2020,10.3543363,"mcnayctl_2020"
"mcnayctl",2020-08-06 14:50:00,0.002,"control","mcnay",2020,10.4330765,"mcnayctl_2020"
"mcnayctl",2020-08-06 14:55:00,0.006,"control","mcnay",2020,10.6692971,"mcnayctl_2020"
"mcnayctl",2020-08-06 15:00:00,0.001,"control","mcnay",2020,10.7086672,"mcnayctl_2020"
"mcnayctl",2020-08-15 02:40:00,0.001,"control","mcnay",2020,10.7480373,"mcnayctl_2020"
"mcnayctl",2020-08-15 02:45:00,0.001,"control","mcnay",2020,10.7874074,"mcnayctl_2020"
"mcnayctl",2020-08-15 02:50:00,0.001,"control","mcnay",2020,10.8267775,"mcnayctl_2020"
"mcnayctl",2020-08-15 02:55:00,0.001,"control","mcnay",2020,10.8661476,"mcnayctl_2020"
"mcnayctl",2020-08-15 03:00:00,0.001,"control","mcnay",2020,10.9055177,"mcnayctl_2020"
"mcnayctl",2020-09-01 14:15:00,0.002,"control","mcnay",2020,10.9842579,"mcnayctl_2020"
"mcnayctl",2020-09-07 20:40:00,0.001,"control","mcnay",2020,11.023628,"mcnayctl_2020"
"mcnayctl",2020-09-07 20:45:00,0.001,"control","mcnay",2020,11.0629981,"mcnayctl_2020"
"mcnayctl",2020-09-07 21:00:00,0.001,"control","mcnay",2020,11.1023682,"mcnayctl_2020"
"mcnayctl",2020-09-07 21:05:00,0.001,"control","mcnay",2020,11.1417383,"mcnayctl_2020"
"mcnayctl",2020-09-07 21:15:00,0.001,"control","mcnay",2020,11.1811084,"mcnayctl_2020"
"mcnayctl",2020-09-07 21:25:00,0.001,"control","mcnay",2020,11.2204785,"mcnayctl_2020"
"mcnayctl",2020-09-07 22:10:00,0.003,"control","mcnay",2020,11.3385888,"mcnayctl_2020"
"mcnayctl",2020-09-07 22:15:00,0.002,"control","mcnay",2020,11.417329,"mcnayctl_2020"
"mcnayctl",2020-09-07 22:20:00,0.001,"control","mcnay",2020,11.4566991,"mcnayctl_2020"
"mcnayctl",2020-09-08 13:30:00,0.001,"control","mcnay",2020,11.4960692,"mcnayctl_2020"
"mcnayctl",2020-09-09 03:55:00,0.001,"control","mcnay",2020,11.5354393,"mcnayctl_2020"
"mcnayctl",2020-09-09 04:15:00,0.001,"control","mcnay",2020,11.5748094,"mcnayctl_2020"
"mcnayctl",2020-09-09 09:45:00,0.001,"control","mcnay",2020,11.6141795,"mcnayctl_2020"
"mcnayctl",2020-09-09 10:15:00,0.001,"control","mcnay",2020,11.6535496,"mcnayctl_2020"
"mcnayctl",2020-09-09 11:20:00,0.003,"control","mcnay",2020,11.7716599,"mcnayctl_2020"
"mcnayctl",2020-09-09 11:25:00,0.002,"control","mcnay",2020,11.8504001,"mcnayctl_2020"
"mcnayctl",2020-09-09 11:30:00,0.001,"control","mcnay",2020,11.8897702,"mcnayctl_2020"
"mcnayctl",2020-09-09 11:35:00,0.001,"control","mcnay",2020,11.9291403,"mcnayctl_2020"
"mcnayctl",2020-09-09 11:40:00,0.001,"control","mcnay",2020,11.9685104,"mcnayctl_2020"
"mcnayctl",2020-09-10 07:35:00,0.001,"control","mcnay",2020,12.0078805,"mcnayctl_2020"
"mcnayctl",2020-09-10 07:45:00,0.001,"control","mcnay",2020,12.0472506,"mcnayctl_2020"
"mcnayctl",2020-09-10 07:55:00,0.001,"control","mcnay",2020,12.0866207,"mcnayctl_2020"
"mcnayctl",2020-09-10 11:15:00,0.001,"control","mcnay",2020,12.1259908,"mcnayctl_2020"
"mcnayctl",2020-09-10 13:50:00,0.001,"control","mcnay",2020,12.1653609,"mcnayctl_2020"
"mcnayctl",2020-09-11 05:30:00,0.001,"control","mcnay",2020,12.204731,"mcnayctl_2020"
"mcnayctl",2020-09-11 05:35:00,0.001,"control","mcnay",2020,12.2441011,"mcnayctl_2020"
"mcnayctl",2020-09-11 05:40:00,0.001,"control","mcnay",2020,12.2834712,"mcnayctl_2020"
"mcnayctl",2020-09-11 08:25:00,0.001,"control","mcnay",2020,12.3228413,"mcnayctl_2020"
"mcnayctl",2020-09-11 08:30:00,0.001,"control","mcnay",2020,12.3622114,"mcnayctl_2020"
"mcnayctl",2020-09-11 08:35:00,0.001,"control","mcnay",2020,12.4015815,"mcnayctl_2020"
"mcnayctl",2020-09-27 13:10:00,0.001,"control","mcnay",2020,12.4409516,"mcnayctl_2020"
"mcnayctl",2020-09-27 13:15:00,0.001,"control","mcnay",2020,12.4803217,"mcnayctl_2020"
"mcnayctl",2020-09-28 12:30:00,0.001,"control","mcnay",2020,12.5196918,"mcnayctl_2020"
"mcnayctl",2020-09-28 19:10:00,0.001,"control","mcnay",2020,12.5590619,"mcnayctl_2020"
"mcnayctl",2020-10-03 03:15:00,0.001,"control","mcnay",2020,12.598432,"mcnayctl_2020"
"mcnayctl",2020-10-03 03:25:00,0.001,"control","mcnay",2020,12.6378021,"mcnayctl_2020"
"mcnayctl",2020-10-03 05:20:00,0.001,"control","mcnay",2020,12.6771722,"mcnayctl_2020"
"mcnayctl",2021-04-07 17:30:00,0.001,"control","mcnay",2021,0.0393701,"mcnayctl_2021"
"mcnayctl",2021-04-07 17:35:00,0.001,"control","mcnay",2021,0.0787402,"mcnayctl_2021"
"mcnayctl",2021-04-07 17:40:00,0.001,"control","mcnay",2021,0.1181103,"mcnayctl_2021"
"mcnayctl",2021-04-07 17:50:00,0.001,"control","mcnay",2021,0.1574804,"mcnayctl_2021"
"mcnayctl",2021-04-07 17:55:00,0.001,"control","mcnay",2021,0.1968505,"mcnayctl_2021"
"mcnayctl",2021-04-07 18:00:00,0.001,"control","mcnay",2021,0.2362206,"mcnayctl_2021"
"mcnayctl",2021-04-07 18:05:00,0.001,"control","mcnay",2021,0.2755907,"mcnayctl_2021"
"mcnayctl",2021-04-07 18:10:00,0.001,"control","mcnay",2021,0.3149608,"mcnayctl_2021"
"mcnayctl",2021-04-07 18:15:00,0.001,"control","mcnay",2021,0.3543309,"mcnayctl_2021"
"mcnayctl",2021-04-07 18:20:00,0.001,"control","mcnay",2021,0.393701,"mcnayctl_2021"
"mcnayctl",2021-04-07 18:25:00,0.001,"control","mcnay",2021,0.4330711,"mcnayctl_2021"
"mcnayctl",2021-04-07 18:30:00,0.001,"control","mcnay",2021,0.4724412,"mcnayctl_2021"
"mcnayctl",2021-04-07 18:35:00,0.001,"control","mcnay",2021,0.5118113,"mcnayctl_2021"
"mcnayctl",2021-04-07 19:00:00,0.001,"control","mcnay",2021,0.5511814,"mcnayctl_2021"
"mcnayctl",2021-04-07 19:10:00,0.001,"control","mcnay",2021,0.5905515,"mcnayctl_2021"
"mcnayctl",2021-04-07 19:20:00,0.001,"control","mcnay",2021,0.6299216,"mcnayctl_2021"
"mcnayctl",2021-04-28 10:05:00,0.001,"control","mcnay",2021,0.6692917,"mcnayctl_2021"
"mcnayctl",2021-04-28 10:20:00,0.001,"control","mcnay",2021,0.7086618,"mcnayctl_2021"
"mcnayctl",2021-05-03 11:40:00,0.001,"control","mcnay",2021,0.7480319,"mcnayctl_2021"
"mcnayctl",2021-05-08 21:40:00,0.001,"control","mcnay",2021,0.787402,"mcnayctl_2021"
"mcnayctl",2021-05-08 22:00:00,0.001,"control","mcnay",2021,0.8267721,"mcnayctl_2021"
"mcnayctl",2021-05-08 22:05:00,0.001,"control","mcnay",2021,0.8661422,"mcnayctl_2021"
"mcnayctl",2021-05-08 22:15:00,0.001,"control","mcnay",2021,0.9055123,"mcnayctl_2021"
"mcnayctl",2021-05-08 22:20:00,0.001,"control","mcnay",2021,0.9448824,"mcnayctl_2021"
"mcnayctl",2021-05-08 22:25:00,0.001,"control","mcnay",2021,0.9842525,"mcnayctl_2021"
"mcnayctl",2021-05-08 23:55:00,0.002,"control","mcnay",2021,1.0629927,"mcnayctl_2021"
"mcnayctl",2021-05-09 00:00:00,0.003,"control","mcnay",2021,1.181103,"mcnayctl_2021"
"mcnayctl",2021-05-09 00:05:00,0.003,"control","mcnay",2021,1.2992133,"mcnayctl_2021"
"mcnayctl",2021-05-09 00:10:00,0.001,"control","mcnay",2021,1.3385834,"mcnayctl_2021"
"mcnayctl",2021-05-09 00:15:00,0.002,"control","mcnay",2021,1.4173236,"mcnayctl_2021"
"mcnayctl",2021-05-09 00:20:00,0.002,"control","mcnay",2021,1.4960638,"mcnayctl_2021"
"mcnayctl",2021-05-09 00:25:00,0.002,"control","mcnay",2021,1.574804,"mcnayctl_2021"
"mcnayctl",2021-05-09 00:30:00,0.001,"control","mcnay",2021,1.6141741,"mcnayctl_2021"
"mcnayctl",2021-05-09 00:35:00,0.001,"control","mcnay",2021,1.6535442,"mcnayctl_2021"
"mcnayctl",2021-05-09 00:40:00,0.001,"control","mcnay",2021,1.6929143,"mcnayctl_2021"
"mcnayctl",2021-05-09 01:05:00,0.001,"control","mcnay",2021,1.7322844,"mcnayctl_2021"
"mcnayctl",2021-05-09 01:20:00,0.001,"control","mcnay",2021,1.7716545,"mcnayctl_2021"
"mcnayctl",2021-05-09 01:25:00,0.001,"control","mcnay",2021,1.8110246,"mcnayctl_2021"
"mcnayctl",2021-05-09 01:45:00,0.001,"control","mcnay",2021,1.8503947,"mcnayctl_2021"
"mcnayctl",2021-05-09 01:50:00,0.001,"control","mcnay",2021,1.8897648,"mcnayctl_2021"
"mcnayctl",2021-05-09 02:00:00,0.001,"control","mcnay",2021,1.9291349,"mcnayctl_2021"
"mcnayctl",2021-05-09 02:05:00,0.001,"control","mcnay",2021,1.968505,"mcnayctl_2021"
"mcnayctl",2021-05-09 02:10:00,0.001,"control","mcnay",2021,2.0078751,"mcnayctl_2021"
"mcnayctl",2021-05-09 02:15:00,0.001,"control","mcnay",2021,2.0472452,"mcnayctl_2021"
"mcnayctl",2021-05-09 02:20:00,0.001,"control","mcnay",2021,2.0866153,"mcnayctl_2021"
"mcnayctl",2021-05-09 02:25:00,0.001,"control","mcnay",2021,2.1259854,"mcnayctl_2021"
"mcnayctl",2021-05-09 02:30:00,0.001,"control","mcnay",2021,2.1653555,"mcnayctl_2021"
"mcnayctl",2021-05-09 02:35:00,0.001,"control","mcnay",2021,2.2047256,"mcnayctl_2021"
"mcnayctl",2021-05-09 02:45:00,0.001,"control","mcnay",2021,2.2440957,"mcnayctl_2021"
"mcnayctl",2021-05-09 02:55:00,0.001,"control","mcnay",2021,2.2834658,"mcnayctl_2021"
"mcnayctl",2021-05-09 03:00:00,0.001,"control","mcnay",2021,2.3228359,"mcnayctl_2021"
"mcnayctl",2021-05-09 03:05:00,0.001,"control","mcnay",2021,2.362206,"mcnayctl_2021"
"mcnayctl",2021-05-09 03:10:00,0.001,"control","mcnay",2021,2.4015761,"mcnayctl_2021"
"mcnayctl",2021-05-09 03:15:00,0.001,"control","mcnay",2021,2.4409462,"mcnayctl_2021"
"mcnayctl",2021-05-14 22:50:00,0.001,"control","mcnay",2021,2.4803163,"mcnayctl_2021"
"mcnayctl",2021-05-14 23:00:00,0.001,"control","mcnay",2021,2.5196864,"mcnayctl_2021"
"mcnayctl",2021-05-15 05:50:00,0.001,"control","mcnay",2021,2.5590565,"mcnayctl_2021"
"mcnayctl",2021-05-15 05:55:00,0.001,"control","mcnay",2021,2.5984266,"mcnayctl_2021"
"mcnayctl",2021-05-16 23:30:00,0.001,"control","mcnay",2021,2.6377967,"mcnayctl_2021"
"mcnayctl",2021-05-16 23:35:00,0.001,"control","mcnay",2021,2.6771668,"mcnayctl_2021"
"mcnayctl",2021-05-16 23:40:00,0.001,"control","mcnay",2021,2.7165369,"mcnayctl_2021"
"mcnayctl",2021-05-16 23:45:00,0.001,"control","mcnay",2021,2.755907,"mcnayctl_2021"
"mcnayctl",2021-05-17 00:00:00,0.001,"control","mcnay",2021,2.7952771,"mcnayctl_2021"
"mcnayctl",2021-05-17 00:10:00,0.001,"control","mcnay",2021,2.8346472,"mcnayctl_2021"
"mcnayctl",2021-05-17 01:00:00,0.001,"control","mcnay",2021,2.8740173,"mcnayctl_2021"
"mcnayctl",2021-05-18 08:30:00,0.001,"control","mcnay",2021,2.9133874,"mcnayctl_2021"
"mcnayctl",2021-05-18 08:35:00,0.001,"control","mcnay",2021,2.9527575,"mcnayctl_2021"
"mcnayctl",2021-05-18 08:40:00,0.001,"control","mcnay",2021,2.9921276,"mcnayctl_2021"
"mcnayctl",2021-05-18 09:00:00,0.001,"control","mcnay",2021,3.0314977,"mcnayctl_2021"
"mcnayctl",2021-05-18 09:05:00,0.001,"control","mcnay",2021,3.0708678,"mcnayctl_2021"
"mcnayctl",2021-05-18 09:10:00,0.001,"control","mcnay",2021,3.1102379,"mcnayctl_2021"
"mcnayctl",2021-05-18 17:15:00,0.001,"control","mcnay",2021,3.149608,"mcnayctl_2021"
"mcnayctl",2021-05-20 02:05:00,0.001,"control","mcnay",2021,3.1889781,"mcnayctl_2021"
"mcnayctl",2021-05-20 02:10:00,0.001,"control","mcnay",2021,3.2283482,"mcnayctl_2021"
"mcnayctl",2021-05-20 15:05:00,0.001,"control","mcnay",2021,3.2677183,"mcnayctl_2021"
"mcnayctl",2021-05-20 15:50:00,0.001,"control","mcnay",2021,3.3070884,"mcnayctl_2021"
"mcnayctl",2021-05-22 10:50:00,0.001,"control","mcnay",2021,3.3464585,"mcnayctl_2021"
"mcnayctl",2021-05-26 00:55:00,0.001,"control","mcnay",2021,3.3858286,"mcnayctl_2021"
"mcnayctl",2021-05-27 06:25:00,0.001,"control","mcnay",2021,3.4251987,"mcnayctl_2021"
"mcnayctl",2021-05-27 06:30:00,0.001,"control","mcnay",2021,3.4645688,"mcnayctl_2021"
"mcnayctl",2021-06-18 22:50:00,0.002,"control","mcnay",2021,3.543309,"mcnayctl_2021"
"mcnayctl",2021-06-18 22:55:00,0.002,"control","mcnay",2021,3.6220492,"mcnayctl_2021"
"mcnayctl",2021-06-18 23:00:00,0.001,"control","mcnay",2021,3.6614193,"mcnayctl_2021"
"mcnayctl",2021-06-18 23:25:00,0.001,"control","mcnay",2021,3.7007894,"mcnayctl_2021"
"mcnayctl",2021-06-18 23:30:00,0.002,"control","mcnay",2021,3.7795296,"mcnayctl_2021"
"mcnayctl",2021-06-18 23:35:00,0.002,"control","mcnay",2021,3.8582698,"mcnayctl_2021"
"mcnayctl",2021-06-18 23:40:00,0.003,"control","mcnay",2021,3.9763801,"mcnayctl_2021"
"mcnayctl",2021-06-18 23:45:00,0.006,"control","mcnay",2021,4.2126007,"mcnayctl_2021"
"mcnayctl",2021-06-19 01:00:00,0.001,"control","mcnay",2021,4.2519708,"mcnayctl_2021"
"mcnayctl",2021-06-19 01:05:00,0.001,"control","mcnay",2021,4.2913409,"mcnayctl_2021"
"mcnayctl",2021-06-19 01:10:00,0.001,"control","mcnay",2021,4.330711,"mcnayctl_2021"
"mcnayctl",2021-06-19 01:40:00,0.001,"control","mcnay",2021,4.3700811,"mcnayctl_2021"
"mcnayctl",2021-06-20 04:35:00,0.001,"control","mcnay",2021,4.4094512,"mcnayctl_2021"
"mcnayctl",2021-06-20 04:40:00,0.003,"control","mcnay",2021,4.5275615,"mcnayctl_2021"
"mcnayctl",2021-06-20 04:45:00,0.001,"control","mcnay",2021,4.5669316,"mcnayctl_2021"
"mcnayctl",2021-06-20 05:35:00,0.001,"control","mcnay",2021,4.6063017,"mcnayctl_2021"
"mcnayctl",2021-06-20 05:40:00,0.001,"control","mcnay",2021,4.6456718,"mcnayctl_2021"
"mcnayctl",2021-06-20 05:45:00,0.001,"control","mcnay",2021,4.6850419,"mcnayctl_2021"
"mcnayctl",2021-06-20 06:30:00,0.001,"control","mcnay",2021,4.724412,"mcnayctl_2021"
"mcnayctl",2021-06-20 06:35:00,0.001,"control","mcnay",2021,4.7637821,"mcnayctl_2021"
"mcnayctl",2021-06-20 06:40:00,0.001,"control","mcnay",2021,4.8031522,"mcnayctl_2021"
"mcnayctl",2021-06-20 06:55:00,0.001,"control","mcnay",2021,4.8425223,"mcnayctl_2021"
"mcnayctl",2021-06-20 07:00:00,0.002,"control","mcnay",2021,4.9212625,"mcnayctl_2021"
"mcnayctl",2021-06-20 07:05:00,0.003,"control","mcnay",2021,5.0393728,"mcnayctl_2021"
"mcnayctl",2021-06-20 07:10:00,0.001,"control","mcnay",2021,5.0787429,"mcnayctl_2021"
