"Year","SiteID","rf_event","rain_mm","rain_hr","rf_rate","eventStart","eventEnd"
2017,"ARM",10,58,23.35,2.48394004282655,2017-06-15 22:00:00,2017-06-16 21:20:00
2017,"ARM",11,14,0.516666666666667,27.0967741935484,2017-06-23 00:40:00,2017-06-23 01:10:00
2017,"ARM",12,6,1.68333333333333,3.56435643564356,2017-06-28 02:55:00,2017-06-28 04:35:00
2017,"ARM",13,3,0.1,30,2017-08-03 06:20:00,2017-08-03 06:25:00
2017,"ARM",14,46,24.4333333333333,1.88267394270123,2017-08-15 10:10:00,2017-08-16 10:35:00
2017,"ARM",15,101,43.85,2.30330672748005,2017-08-20 02:40:00,2017-08-21 22:30:00
2017,"ARM",16,5,0.6,8.33333333333333,2017-08-25 08:15:00,2017-08-25 08:50:00
2017,"ARM",17,21,1.6,13.125,2017-09-16 22:35:00,2017-09-17 00:10:00
2017,"ARM",18,5,0.85,5.88235294117647,2017-09-18 08:10:00,2017-09-18 09:00:00
2017,"ARM",19,29,4.43333333333333,6.54135338345865,2017-09-25 12:50:00,2017-09-25 17:15:00
2017,"ARM",20,12,28.1833333333333,0.425783560023655,2017-10-01 07:30:00,2017-10-02 11:40:00
2017,"ARM",21,6,7.01666666666667,0.855106888361045,2017-10-05 10:25:00,2017-10-05 17:25:00
2017,"ARM",22,35,13.35,2.62172284644195,2017-10-06 21:45:00,2017-10-07 11:05:00
2017,"ARM",23,16,2.6,6.15384615384615,2017-10-10 02:55:00,2017-10-10 05:30:00
2017,"ARM",24,11,3.51666666666667,3.12796208530806,2017-10-14 06:55:00,2017-10-14 10:25:00
2017,"ARM",25,10,12.9333333333333,0.77319587628866,2017-10-21 03:35:00,2017-10-21 16:30:00
2017,"ARM",26,3,7.26666666666667,0.412844036697248,2017-03-29 05:50:00,2017-03-29 13:05:00
2018,"ARM",1,45,61.9333333333333,0.726587728740581,2018-05-01 03:50:00,2018-05-03 17:45:00
2018,"ARM",2,3,0.266666666666667,11.25,2018-05-11 06:40:00,2018-05-11 06:55:00
2018,"ARM",3,3,0.766666666666667,3.91304347826087,2018-05-14 03:45:00,2018-05-14 04:30:00
2018,"ARM",4,10,2.01666666666667,4.95867768595041,2018-05-29 17:00:00,2018-05-29 19:00:00
2018,"ARM",5,56,3.68333333333333,15.2036199095023,2018-06-02 01:45:00,2018-06-02 05:25:00
2018,"ARM",6,53,36.5166666666667,1.45139205842081,2018-06-10 07:05:00,2018-06-11 19:35:00
2018,"ARM",7,38,15.1833333333333,2.50274423710209,2018-06-18 18:20:00,2018-06-19 09:30:00
2018,"ARM",8,3,0.1,30,2018-06-21 18:20:00,2018-06-21 18:25:00
2018,"ARM",9,26,27.1833333333333,0.956468424279583,2018-06-24 18:20:00,2018-06-25 21:30:00
2018,"ARM",10,3,0.183333333333333,16.3636363636364,2018-06-28 10:50:00,2018-06-28 11:00:00
2018,"ARM",11,25,8.18333333333333,3.05498981670061,2018-06-30 18:00:00,2018-07-01 02:10:00
2018,"ARM",12,4,3.93333333333333,1.01694915254237,2018-07-13 15:45:00,2018-07-13 19:40:00
2018,"ARM",13,4,0.433333333333333,9.23076923076923,2018-07-28 07:10:00,2018-07-28 07:35:00
2018,"ARM",14,3,0.266666666666667,11.25,2018-08-07 03:55:00,2018-08-07 04:10:00
2018,"ARM",15,39,11.5166666666667,3.38639652677279,2018-08-14 11:50:00,2018-08-14 23:20:00
2018,"ARM",16,10,1.18333333333333,8.45070422535211,2018-08-16 07:40:00,2018-08-16 08:50:00
2018,"ARM",17,150,21.0166666666667,7.13719270420301,2018-08-19 18:25:00,2018-08-20 15:25:00
2018,"ARM",18,14,17.6833333333333,0.791705937794533,2018-08-26 08:00:00,2018-08-27 01:40:00
2018,"ARM",19,10,3.68333333333333,2.71493212669683,2018-08-28 11:30:00,2018-08-28 15:10:00
2018,"ARM",20,69,52.85,1.30558183538316,2018-08-31 21:40:00,2018-09-03 02:30:00
2018,"ARM",21,22,18.6,1.18279569892473,2018-09-04 14:20:00,2018-09-05 08:55:00
2018,"ARM",22,10,2.1,4.76190476190476,2018-09-07 04:50:00,2018-09-07 06:55:00
2018,"ARM",23,14,3.85,3.63636363636364,2018-09-20 20:40:00,2018-09-21 00:30:00
2018,"ARM",24,12,2.35,5.1063829787234,2018-09-25 09:50:00,2018-09-25 12:10:00
2018,"ARM",25,4,10.35,0.386473429951691,2018-09-30 18:55:00,2018-10-01 05:15:00
2018,"ARM",26,35,49.6833333333333,0.704461590070446,2018-10-07 12:45:00,2018-10-09 14:25:00
2018,"ARM",27,35,71.0166666666667,0.492842055855433,2018-10-07 12:45:00,2018-10-10 11:45:00
2019,"ARM",1,3,0.1,30,2019-04-10 23:30:00,2019-04-10 23:35:00
2019,"ARM",2,21,2.76666666666667,7.59036144578313,2019-04-27 01:45:00,2019-04-27 04:30:00
2019,"ARM",3,6,0.433333333333333,13.8461538461538,2019-05-04 23:35:00,2019-05-05 00:00:00
2019,"ARM",4,4,0.433333333333333,9.23076923076923,2019-05-06 17:05:00,2019-05-06 17:30:00
2019,"ARM",5,27,4.35,6.20689655172414,2019-05-08 03:55:00,2019-05-08 08:15:00
2019,"ARM",6,6,7.43333333333333,0.807174887892377,2019-05-17 02:45:00,2019-05-17 10:10:00
2019,"ARM",7,3,0.683333333333333,4.39024390243902,2019-05-18 15:25:00,2019-05-18 16:05:00
2019,"ARM",8,5,12.6833333333333,0.394218134034166,2019-05-21 11:45:00,2019-05-22 00:25:00
2019,"ARM",9,52,7.6,6.84210526315789,2019-05-23 22:25:00,2019-05-24 06:00:00
2019,"ARM",10,40,54.0166666666667,0.740512187596421,2019-05-26 01:25:00,2019-05-28 07:25:00
2019,"ARM",11,10,4.26666666666667,2.34375,2019-06-03 11:45:00,2019-06-03 16:00:00
2019,"ARM",12,5,15.2666666666667,0.327510917030568,2019-06-11 20:55:00,2019-06-12 12:10:00
2019,"ARM",13,40,3.51666666666667,11.3744075829384,2019-06-18 14:45:00,2019-06-18 18:15:00
2019,"ARM",14,9,26.9333333333333,0.334158415841584,2019-06-21 06:35:00,2019-06-22 09:30:00
2019,"ARM",15,3,0.1,30,2019-06-25 20:40:00,2019-06-25 20:45:00
2019,"ARM",16,38,2.26666666666667,16.7647058823529,2019-07-03 18:50:00,2019-07-03 21:05:00
2019,"ARM",17,60,1.68333333333333,35.6435643564356,2019-07-16 05:30:00,2019-07-16 07:10:00
2019,"ARM",18,16,4.85,3.29896907216495,2019-07-31 06:05:00,2019-07-31 10:55:00
2019,"ARM",19,60,21.9333333333333,2.73556231003039,2019-08-11 07:10:00,2019-08-12 05:05:00
2019,"ARM",20,10,1.76666666666667,5.66037735849057,2019-08-18 05:20:00,2019-08-18 07:05:00
2019,"ARM",21,30,1.26666666666667,23.6842105263158,2019-08-21 06:40:00,2019-08-21 07:55:00
2019,"ARM",22,8,6.26666666666667,1.27659574468085,2019-08-26 09:30:00,2019-08-26 15:45:00
2019,"ARM",23,4,0.1,40,2019-08-29 05:40:00,2019-08-29 05:45:00
2019,"ARM",24,20,5.01666666666667,3.98671096345515,2019-09-10 03:25:00,2019-09-10 08:25:00
2019,"ARM",25,11,0.183333333333333,60,2019-09-12 14:55:00,2019-09-12 15:05:00
2019,"ARM",26,36,22.5166666666667,1.59881569207994,2019-09-18 10:10:00,2019-09-19 08:40:00
2019,"ARM",27,64,11.6,5.51724137931035,2019-09-21 22:00:00,2019-09-22 09:35:00
2019,"ARM",28,29,2.51666666666667,11.523178807947,2019-09-24 20:30:00,2019-09-24 23:00:00
2019,"ARM",29,11,17.6833333333333,0.622054665409991,2019-09-28 17:05:00,2019-09-29 10:45:00
2019,"ARM",30,51,19.7666666666667,2.58010118043845,2019-10-01 15:05:00,2019-10-02 10:50:00
2019,"ARM",31,14,0.6,23.3333333333333,2019-10-05 07:50:00,2019-10-05 08:25:00
2019,"ARM",32,21,24.6,0.853658536585366,2019-10-09 17:35:00,2019-10-10 18:10:00
2019,"ARM",33,6,17.7666666666667,0.337711069418387,2019-10-20 21:15:00,2019-10-21 15:00:00
2020,"ARM",1,9,13.7666666666667,0.653753026634383,2020-05-14 00:15:00,2020-05-14 14:00:00
2020,"ARM",2,17,0.35,48.5714285714286,2020-05-16 21:30:00,2020-05-16 21:50:00
2020,"ARM",3,12,21.1,0.568720379146919,2020-05-22 04:40:00,2020-05-23 01:45:00
2020,"ARM",4,27,1.18333333333333,22.8169014084507,2020-05-24 07:05:00,2020-05-24 08:15:00
2020,"ARM",5,13,20.6,0.631067961165049,2020-05-25 21:05:00,2020-05-26 17:40:00
2020,"ARM",6,15,7.35,2.04081632653061,2020-06-09 21:45:00,2020-06-10 05:05:00
2020,"ARM",7,5,0.516666666666667,9.67741935483871,2020-06-19 03:20:00,2020-06-19 03:50:00
2020,"ARM",8,3,1.1,2.72727272727273,2020-06-28 05:25:00,2020-06-28 06:30:00
2020,"ARM",9,22,2.6,8.46153846153846,2020-07-01 02:15:00,2020-07-01 04:50:00
2020,"ARM",10,41,1.85,22.1621621621622,2020-07-23 08:45:00,2020-07-23 10:35:00
2020,"ARM",11,13,1.76666666666667,7.35849056603774,2020-07-26 10:35:00,2020-07-26 12:20:00
2020,"ARM",12,11,9.01666666666667,1.21996303142329,2020-07-29 14:55:00,2020-07-29 23:55:00
2020,"ARM",13,49,53.2666666666667,0.919899874843555,2020-09-07 21:15:00,2020-09-10 02:30:00
2021,"ARM",1,4,11.1833333333333,0.357675111773472,2021-04-07 14:45:00,2021-04-08 01:55:00
2021,"ARM",2,33,4.01666666666667,8.21576763485477,2021-05-08 21:20:00,2021-05-09 01:20:00
2021,"ARM",3,4,0.1,40,2021-05-19 08:35:00,2021-05-19 08:40:00
2021,"ARM",4,4,0.433333333333333,9.23076923076923,2021-05-20 18:00:00,2021-05-20 18:25:00
2021,"ARM",5,22,1.1,20,2021-05-27 03:45:00,2021-05-27 04:50:00
2021,"ARM",6,3,0.35,8.57142857142857,2021-06-17 00:55:00,2021-06-17 01:15:00
2021,"ARM",7,19,0.933333333333333,20.3571428571429,2021-06-18 23:35:00,2021-06-19 00:30:00
2021,"ARM",8,11,5.76666666666667,1.90751445086705,2021-06-20 02:10:00,2021-06-20 07:55:00
2021,"ARM",9,12,17.1833333333333,0.69835111542192,2021-06-24 03:55:00,2021-06-24 21:05:00
2021,"ARM",10,3,2.85,1.05263157894737,2021-06-26 01:35:00,2021-06-26 04:25:00
2021,"ARM",11,12,2.76666666666667,4.33734939759036,2021-07-07 04:00:00,2021-07-07 06:45:00
2021,"ARM",12,69,36.35,1.89821182943604,2021-07-09 03:25:00,2021-07-10 15:45:00
2021,"ARM",13,5,0.35,14.2857142857143,2021-07-15 06:50:00,2021-07-15 07:10:00
2021,"ARM",14,84,21.6,3.88888888888889,2021-07-30 08:05:00,2021-07-31 05:40:00
2021,"ARM",15,4,0.1,40,2021-08-06 02:55:00,2021-08-06 03:00:00
2021,"ARM",16,12,13.85,0.866425992779783,2021-08-07 12:00:00,2021-08-08 01:50:00
2021,"ARM",17,49,6.76666666666667,7.24137931034483,2021-08-31 01:10:00,2021-08-31 07:55:00
2021,"ARM",18,6,1.6,3.75,2021-09-03 01:25:00,2021-09-03 03:00:00
2021,"ARM",19,47,3.18333333333333,14.7643979057592,2021-09-30 01:40:00,2021-09-30 04:50:00
2021,"ARM",20,27,2.43333333333333,11.0958904109589,2021-10-13 02:30:00,2021-10-13 04:55:00
2021,"ARM",21,38,14.6833333333333,2.58796821793417,2021-10-24 01:50:00,2021-10-24 16:30:00
2021,"ARM",22,6,23.9333333333333,0.250696378830084,2021-04-07 02:00:00,2021-04-08 01:55:00
2021,"ARM",23,38,33.2666666666667,1.14228456913828,2021-10-24 01:50:00,2021-10-25 11:05:00
2016,"EIA",1,4,0.266666666666667,15,2016-03-13 05:20:00,2016-03-13 05:35:00
2016,"EIA",2,4,10.9333333333333,0.365853658536585,2016-03-15 06:55:00,2016-03-15 17:50:00
2016,"EIA",3,14,1.35,10.3703703703704,2016-03-23 22:40:00,2016-03-24 00:00:00
2016,"EIA",4,28,15.35,1.82410423452769,2016-04-05 23:05:00,2016-04-06 14:25:00
2016,"EIA",5,12,14.1,0.851063829787234,2016-04-27 09:20:00,2016-04-27 23:25:00
2016,"EIA",6,13,4.43333333333333,2.93233082706767,2016-04-30 09:45:00,2016-04-30 14:10:00
2016,"EIA",7,10,0.933333333333333,10.7142857142857,2016-05-09 17:50:00,2016-05-09 18:45:00
2016,"EIA",8,6,1.26666666666667,4.73684210526316,2016-05-26 03:55:00,2016-05-26 05:10:00
2016,"EIA",9,17,15.1833333333333,1.11964873765093,2016-05-27 22:55:00,2016-05-28 14:05:00
2016,"EIA",10,12,24.5166666666667,0.489462950373895,2016-05-30 20:15:00,2016-05-31 20:45:00
2016,"EIA",11,28,17.6,1.59090909090909,2016-06-04 01:45:00,2016-06-04 19:20:00
2016,"EIA",12,5,0.183333333333333,27.2727272727273,2016-06-09 04:50:00,2016-06-09 05:00:00
2016,"EIA",13,6,0.35,17.1428571428571,2016-06-11 02:10:00,2016-06-11 02:30:00
2016,"EIA",14,14,10.35,1.35265700483092,2016-06-14 12:05:00,2016-06-14 22:25:00
2016,"EIA",15,4,0.183333333333333,21.8181818181818,2016-06-20 06:30:00,2016-06-20 06:40:00
2016,"EIA",16,129,8.26666666666667,15.6048387096774,2016-06-22 00:30:00,2016-06-22 08:45:00
2016,"EIA",17,4,0.0166666666666667,240,2016-06-23 12:30:00,2016-06-23 12:30:00
2016,"EIA",18,20,2.26666666666667,8.82352941176471,2016-06-26 03:00:00,2016-06-26 05:15:00
2016,"EIA",19,14,5.51666666666667,2.53776435045317,2016-06-30 02:15:00,2016-06-30 07:45:00
2016,"EIA",20,7,0.183333333333333,38.1818181818182,2016-07-06 02:35:00,2016-07-06 02:45:00
2016,"EIA",21,8,1.68333333333333,4.75247524752475,2016-07-10 11:35:00,2016-07-10 13:15:00
2016,"EIA",22,12,2.76666666666667,4.33734939759036,2016-07-12 01:45:00,2016-07-12 04:30:00
2016,"EIA",23,15,1.51666666666667,9.89010989010989,2016-07-17 05:20:00,2016-07-17 06:50:00
2016,"EIA",24,4,0.35,11.4285714285714,2016-07-19 14:05:00,2016-07-19 14:25:00
2016,"EIA",25,21,1.18333333333333,17.7464788732394,2016-07-22 00:30:00,2016-07-22 01:40:00
2016,"EIA",26,5,0.266666666666667,18.75,2016-07-29 12:30:00,2016-07-29 12:45:00
2016,"EIA",27,30,0.766666666666667,39.1304347826087,2016-08-04 20:05:00,2016-08-04 20:50:00
2016,"EIA",28,112,14.2666666666667,7.85046728971963,2016-08-11 09:35:00,2016-08-11 23:50:00
2016,"EIA",29,14,17.7666666666667,0.787992495309568,2016-08-24 02:10:00,2016-08-24 19:55:00
2016,"EIA",30,8,3.43333333333333,2.33009708737864,2016-08-26 23:55:00,2016-08-27 03:20:00
2016,"EIA",31,62,17.85,3.4733893557423,2016-09-07 08:15:00,2016-09-08 02:05:00
2016,"EIA",32,5,0.35,14.2857142857143,2016-09-09 18:30:00,2016-09-09 18:50:00
2016,"EIA",33,31,2.18333333333333,14.1984732824427,2016-09-15 23:25:00,2016-09-16 01:35:00
2016,"EIA",34,62,2.35,26.3829787234043,2016-09-23 03:00:00,2016-09-23 05:20:00
2016,"EIA",35,29,3.1,9.35483870967742,2016-10-26 04:10:00,2016-10-26 07:15:00
2016,"EIA",36,19,6.18333333333333,3.07277628032345,2016-11-02 00:20:00,2016-11-02 06:30:00
2017,"EIA",1,6,8.01666666666667,0.748440748440748,2017-03-29 15:15:00,2017-03-29 23:15:00
2017,"EIA",2,5,0.1,50,2017-04-10 01:50:00,2017-04-10 01:55:00
2017,"EIA",3,5,1.35,3.7037037037037,2017-04-13 02:30:00,2017-04-13 03:50:00
2017,"EIA",4,20,33.85,0.590841949778434,2017-04-14 13:05:00,2017-04-15 22:55:00
2017,"EIA",5,3,1.01666666666667,2.95081967213115,2017-04-28 14:20:00,2017-04-28 15:20:00
2017,"EIA",6,10,5.6,1.78571428571429,2017-04-30 15:30:00,2017-04-30 21:05:00
2017,"EIA",7,16,6.76666666666667,2.36453201970443,2017-05-10 08:55:00,2017-05-10 15:40:00
2017,"EIA",8,17,11.0166666666667,1.54311649016641,2017-05-17 07:40:00,2017-05-17 18:40:00
2017,"EIA",9,9,4.6,1.95652173913044,2017-05-19 03:15:00,2017-05-19 07:50:00
2017,"EIA",10,16,1.68333333333333,9.5049504950495,2017-05-26 10:20:00,2017-05-26 12:00:00
2017,"EIA",11,22,16.5166666666667,1.33198789101917,2017-06-14 05:50:00,2017-06-14 22:20:00
2017,"EIA",12,14,24.85,0.563380281690141,2017-06-15 23:25:00,2017-06-17 00:15:00
2017,"EIA",13,5,5.35,0.934579439252337,2017-06-21 13:05:00,2017-06-21 18:25:00
2017,"EIA",14,10,0.35,28.5714285714286,2017-06-23 01:35:00,2017-06-23 01:55:00
2017,"EIA",15,16,14.35,1.11498257839721,2017-06-28 04:55:00,2017-06-28 19:15:00
2017,"EIA",16,15,1.01666666666667,14.7540983606557,2017-07-10 03:40:00,2017-07-10 04:40:00
2017,"EIA",17,24,17.5166666666667,1.37012369172217,2017-07-20 07:20:00,2017-07-21 00:50:00
2017,"EIA",18,10,0.35,28.5714285714286,2017-07-22 04:05:00,2017-07-22 04:25:00
2017,"EIA",19,4,5.43333333333333,0.736196319018405,2017-07-26 16:25:00,2017-07-26 21:50:00
2017,"EIA",20,8,6.43333333333333,1.24352331606218,2017-08-03 09:20:00,2017-08-03 15:45:00
2017,"EIA",21,4,0.35,11.4285714285714,2017-08-14 08:25:00,2017-08-14 08:45:00
2017,"EIA",22,3,0.35,8.57142857142857,2017-08-19 02:20:00,2017-08-19 02:40:00
2017,"EIA",23,17,14.6,1.16438356164384,2017-08-21 06:05:00,2017-08-21 20:40:00
2017,"EIA",24,3,1.01666666666667,2.95081967213115,2017-09-17 04:20:00,2017-09-17 05:20:00
2017,"EIA",25,8,0.766666666666667,10.4347826086957,2017-10-22 00:10:00,2017-10-22 00:55:00
2018,"EIA",1,17,26.1,0.651340996168582,2018-05-02 20:40:00,2018-05-03 22:45:00
2018,"EIA",2,13,3.93333333333333,3.30508474576271,2018-05-12 01:40:00,2018-05-12 05:35:00
2018,"EIA",3,24,1.68333333333333,14.2574257425743,2018-05-14 05:00:00,2018-05-14 06:40:00
2018,"EIA",4,34,25.1,1.35458167330677,2018-05-20 05:25:00,2018-05-21 06:30:00
2018,"EIA",5,15,0.516666666666667,29.0322580645161,2018-05-26 01:20:00,2018-05-26 01:50:00
2018,"EIA",6,10,1.6,6.25,2018-05-29 23:45:00,2018-05-30 01:20:00
2018,"EIA",7,82,16.1,5.09316770186335,2018-06-09 08:00:00,2018-06-10 00:05:00
2018,"EIA",8,18,2.18333333333333,8.24427480916031,2018-06-14 10:25:00,2018-06-14 12:35:00
2018,"EIA",9,125,64.0166666666667,1.9526165061182,2018-06-18 22:40:00,2018-06-21 14:40:00
2018,"EIA",10,11,16.35,0.672782874617737,2018-06-25 20:40:00,2018-06-26 13:00:00
2018,"EIA",11,16,5.51666666666667,2.90030211480363,2018-06-30 22:25:00,2018-07-01 03:55:00
2018,"EIA",12,14,9.51666666666667,1.47110332749562,2018-07-13 19:35:00,2018-07-14 05:05:00
2018,"EIA",13,33,5.93333333333333,5.56179775280899,2018-07-19 05:20:00,2018-07-19 11:15:00
2018,"EIA",14,5,0.35,14.2857142857143,2018-07-25 22:25:00,2018-07-25 22:45:00
2018,"EIA",15,6,0.433333333333333,13.8461538461538,2018-07-30 16:00:00,2018-07-30 16:25:00
2018,"EIA",16,8,9.76666666666667,0.819112627986348,2018-08-07 09:15:00,2018-08-07 19:00:00
2018,"EIA",17,38,45.5166666666667,0.834859025997803,2018-08-15 06:25:00,2018-08-17 03:55:00
2018,"EIA",18,26,16.1,1.61490683229814,2018-08-20 05:20:00,2018-08-20 21:25:00
2018,"EIA",19,16,17.7666666666667,0.900562851782364,2018-08-24 05:30:00,2018-08-24 23:15:00
2018,"EIA",20,12,0.1,120,2018-08-28 18:15:00,2018-08-28 18:20:00
2018,"EIA",21,21,4.6,4.56521739130435,2018-09-01 03:10:00,2018-09-01 07:45:00
2018,"EIA",22,53,19.1,2.77486910994764,2018-09-02 15:15:00,2018-09-03 10:20:00
2018,"EIA",23,32,6.51666666666667,4.91048593350384,2018-09-05 07:20:00,2018-09-05 13:50:00
2018,"EIA",24,48,28.2666666666667,1.69811320754717,2018-09-18 10:20:00,2018-09-19 14:35:00
2018,"EIA",25,6,0.683333333333333,8.78048780487805,2018-09-21 00:20:00,2018-09-21 01:00:00
2018,"EIA",26,12,0.433333333333333,27.6923076923077,2018-09-25 13:15:00,2018-09-25 13:40:00
2018,"EIA",27,4,0.266666666666667,15,2018-09-29 16:30:00,2018-09-29 16:45:00
2018,"EIA",28,12,21.7666666666667,0.551301684532925,2018-09-30 21:55:00,2018-10-01 19:40:00
2018,"EIA",29,25,8.43333333333333,2.96442687747036,2018-10-05 18:20:00,2018-10-06 02:45:00
2018,"EIA",30,35,11.2666666666667,3.10650887573964,2018-10-07 18:40:00,2018-10-08 05:55:00
2018,"EIA",31,17,22.4333333333333,0.757800891530461,2018-10-09 06:55:00,2018-10-10 05:20:00
2016,"HOE",1,8.64,2.01666666666667,4.28429752066116,2016-09-09 04:00:00,2016-09-09 06:00:00
2016,"HOE",2,17.26,2.01666666666667,8.55867768595041,2016-09-09 08:00:00,2016-09-09 10:00:00
2016,"HOE",3,3.55,1.01666666666667,3.49180327868853,2016-09-09 14:00:00,2016-09-09 15:00:00
2016,"HOE",4,61.71,9.01666666666667,6.84399260628466,2016-09-15 14:00:00,2016-09-15 23:00:00
2016,"HOE",5,14,18.85,0.742705570291777,2016-09-24 09:55:00,2016-09-25 04:45:00
2016,"HOE",6,45,6.76666666666667,6.65024630541872,2016-10-04 18:25:00,2016-10-05 01:10:00
2016,"HOE",7,13,3.01666666666667,4.30939226519337,2016-10-06 18:45:00,2016-10-06 21:45:00
2016,"HOE",8,29,6.68333333333333,4.33915211970075,2016-10-25 18:15:00,2016-10-26 00:55:00
2016,"HOE",9,107.44,384.766666666667,0.279234167893962,2016-09-09 04:00:00,2016-09-25 04:45:00
2017,"HOE",1,6,0.0166666666666667,360,2017-04-17 13:55:00,2017-04-17 13:55:00
2017,"HOE",2,5,0.35,14.2857142857143,2017-04-18 07:30:00,2017-04-18 07:50:00
2017,"HOE",3,8,1.35,5.92592592592593,2017-04-19 12:15:00,2017-04-19 13:35:00
2017,"HOE",4,4,8.6,0.465116279069767,2017-04-25 11:35:00,2017-04-25 20:10:00
2017,"HOE",5,21,1.85,11.3513513513514,2017-04-30 19:55:00,2017-04-30 21:45:00
2017,"HOE",6,32,53.1,0.602636534839925,2017-05-15 12:45:00,2017-05-17 17:50:00
2017,"HOE",7,23,11.6,1.98275862068966,2017-05-20 01:10:00,2017-05-20 12:45:00
2017,"HOE",8,10,2.6,3.84615384615385,2017-06-12 11:40:00,2017-06-12 14:15:00
2017,"HOE",9,4,2.76666666666667,1.44578313253012,2017-06-14 00:15:00,2017-06-14 03:00:00
2017,"HOE",10,9,24.35,0.369609856262834,2017-06-17 19:00:00,2017-06-18 19:20:00
2017,"HOE",11,51,5.6,9.10714285714286,2017-06-28 01:10:00,2017-06-28 06:45:00
