SiteID,Treatment,Year,eventid,flow,eventStart,eventEnd,flow_time
RHO,control,2018,10,35798.979,6/30/2018 20:00,7/2/2018 2:45,1846
RHO,control,2018,12,161.602,7/5/2018 2:10,7/5/2018 7:25,316
RHO,control,2018,14,66.969,7/5/2018 22:15,7/6/2018 1:25,191
RHO,control,2018,16,854.509,7/25/2018 22:10,7/26/2018 22:10,1441
RHO,control,2018,18,8033.684,8/5/2018 6:35,8/7/2018 20:10,3696
RHO,control,2018,20,312.653,8/15/2018 9:30,8/15/2018 21:10,701
RHO,control,2018,22,959.682,8/20/2018 2:40,8/21/2018 18:00,2361
RHO,control,2018,24,130.314,8/27/2018 5:05,8/27/2018 19:00,836
RHO,control,2018,26,83.642,8/28/2018 13:45,8/29/2018 2:35,771
RHO,control,2018,28,117.977,8/31/2018 8:25,9/1/2018 7:15,1371
RHO,control,2018,30,36056.416,9/1/2018 19:55,9/6/2018 3:00,6186
RHO,control,2018,32,19228.113,9/18/2018 10:50,9/21/2018 23:55,5106
RHO,control,2018,34,6835.727,9/25/2018 11:10,9/25/2018 20:45,576
RHO,control,2018,36,544.876,9/29/2018 23:00,10/2/2018 14:25,3806
RHO,control,2018,38,92.307,10/3/2018 20:35,10/4/2018 1:35,301
RHO,control,2018,40,529.246,10/5/2018 21:05,10/6/2018 21:05,1441
RHO,control,2018,42,8315.314,10/8/2018 3:55,10/9/2018 14:50,2096
RHO,control,2019,2,51.179,4/7/2019 7:35,4/8/2019 9:10,1536
RHO,control,2019,4,30.045,4/10/2019 2:25,4/10/2019 18:25,961
RHO,control,2019,6,0.309,4/17/2019 16:30,4/17/2019 23:05,396
RHO,control,2019,8,22.855,5/8/2019 8:05,5/9/2019 4:50,1246
RHO,control,2019,10,6.894,5/14/2019 9:25,5/14/2019 19:20,596
RHO,control,2019,12,28.405,5/17/2019 4:55,5/17/2019 16:35,701
RHO,control,2019,14,269.517,5/18/2019 17:15,5/19/2019 7:20,846
RHO,control,2019,16,3381.426,5/21/2019 13:10,5/21/2019 20:50,461
RHO,control,2019,18,10573.189,5/24/2019 1:00,5/24/2019 11:30,631
RHO,control,2019,20,1.841,5/25/2019 0:10,5/25/2019 0:20,11
RHO,control,2019,22,738.565,5/28/2019 15:45,5/29/2019 3:25,701
RHO,control,2019,24,0.207,5/30/2019 0:20,5/30/2019 0:55,36
RHO,control,2019,26,1267.97,6/3/2019 22:05,6/6/2019 5:20,3316
RHO,control,2019,28,1682.111,6/15/2019 17:55,6/16/2019 18:20,1466
RHO,control,2019,30,39638.763,6/21/2019 8:00,6/23/2019 22:50,3771
RHO,control,2019,32,49.424,6/24/2019 19:10,6/24/2019 20:10,61
RHO,control,2019,34,1182.125,6/28/2019 9:50,6/29/2019 9:55,1446
RHO,control,2019,36,1744.423,7/3/2019 3:05,7/4/2019 15:55,2211
RHO,control,2019,38,284.601,8/20/2019 5:45,8/20/2019 6:35,51
RHO,control,2019,40,23.028,8/20/2019 20:35,8/21/2019 6:15,581
RHO,control,2019,42,7623.591,10/1/2019 5:35,10/3/2019 17:20,3586
RHO,control,2019,44,4137.033,10/5/2019 7:35,10/6/2019 11:00,1646
RHO,control,2019,46,6055.452,10/10/2019 8:24,10/10/2019 10:34,131
RHO,control,2020,2,8.782,3/28/2020 4:50,3/28/2020 19:10,861
RHO,control,2020,4,5091.656,5/17/2020 3:10,5/18/2020 3:50,1481
RHO,control,2020,6,378.02,5/23/2020 4:35,5/26/2020 14:50,4936
RHO,control,2020,8,2.734,5/28/2020 6:35,5/28/2020 6:40,6
RHO,control,2020,10,342.835,6/3/2020 5:05,6/3/2020 5:30,26
RHO,control,2020,12,2085.566,6/9/2020 13:05,6/9/2020 15:25,141
RHO,control,2020,14,2327.317,6/10/2020 6:45,6/10/2020 12:55,371
RHO,control,2020,16,480.141,6/19/2020 17:40,6/20/2020 16:50,1391
RHO,control,2020,18,185.925,6/22/2020 10:45,6/22/2020 21:10,626
RHO,control,2020,20,333.782,6/26/2020 6:35,6/27/2020 8:05,1531
RHO,control,2020,22,0.057,7/11/2020 18:10,7/11/2020 18:10,1
RHO,control,2020,24,3.748,7/14/2020 17:15,7/14/2020 21:15,241
RHO,control,2020,26,37.279,7/21/2020 21:55,7/22/2020 17:15,1161
RHO,control,2020,28,28.153,8/10/2020 11:40,8/11/2020 11:45,1446
RHO,control,2020,30,125.143,9/7/2020 23:30,9/10/2020 16:05,3876
RHO,control,2020,32,73.706,9/11/2020 8:40,9/12/2020 22:40,2281
RHO,control,2021,2,3056.672,5/15/2021 17:55,5/16/2021 18:10,1456
RHO,control,2021,4,87.763,5/20/2021 4:20,5/22/2021 0:20,2641
RHO,control,2021,6,98.596,5/27/2021 7:50,5/28/2021 5:45,1316
RHO,control,2021,8,7402.286,7/14/2021 20:35,7/14/2021 22:05,91
RHO,control,2021,10,275.65,7/31/2021 2:35,8/1/2021 2:40,1446
RHO,control,2021,12,0.183,8/5/2021 11:05,8/5/2021 11:45,41
RHO,control,2021,14,46.882,9/3/2021 4:20,9/4/2021 6:00,1541
RHO,treatment,2016,2,16.254,3/13/2016 3:30,3/14/2016 2:45,1396
RHO,treatment,2016,4,3.726,3/15/2016 15:00,3/15/2016 17:30,151
RHO,treatment,2016,6,484.06,3/30/2016 20:45,4/1/2016 11:10,2306
RHO,treatment,2016,8,5.263,4/20/2016 16:20,4/21/2016 3:35,676
RHO,treatment,2016,10,0.543,4/21/2016 22:45,4/22/2016 1:45,181
RHO,treatment,2016,12,0.308,4/27/2016 21:30,4/27/2016 21:55,26
RHO,treatment,2016,14,7.948,4/30/2016 10:40,4/30/2016 18:10,451
RHO,treatment,2016,16,110.999,6/11/2016 3:55,6/11/2016 10:20,386
RHO,treatment,2016,18,20.35,6/15/2016 2:05,6/15/2016 8:30,386
RHO,treatment,2016,20,6.517,6/20/2016 6:15,6/20/2016 8:40,146
RHO,treatment,2016,22,93.297,6/21/2016 19:50,6/22/2016 12:20,991
RHO,treatment,2016,24,201.717,6/26/2016 2:25,6/27/2016 3:05,1481
RHO,treatment,2016,26,109.365,6/30/2016 16:50,7/1/2016 17:00,1451
RHO,treatment,2016,28,11.119,7/7/2016 6:15,7/7/2016 9:15,181
RHO,treatment,2016,30,11.665,7/10/2016 13:25,7/10/2016 21:00,456
RHO,treatment,2016,32,47.238,7/11/2016 10:25,7/12/2016 8:55,1351
RHO,treatment,2016,34,294.193,7/17/2016 5:25,7/20/2016 13:45,4821
RHO,treatment,2016,36,13.091,8/2/2016 7:30,8/2/2016 12:05,276
RHO,treatment,2016,38,66.012,8/4/2016 15:55,8/5/2016 9:10,1036
RHO,treatment,2016,40,197.895,8/11/2016 5:10,8/12/2016 17:20,2171
RHO,treatment,2016,42,26.111,8/17/2016 3:50,8/17/2016 6:20,151
RHO,treatment,2016,44,39.935,8/19/2016 19:55,8/20/2016 9:20,806
RHO,treatment,2016,46,19.673,8/20/2016 22:30,8/21/2016 6:15,466
RHO,treatment,2016,48,10.82,8/26/2016 20:20,8/27/2016 6:40,621
RHO,treatment,2016,50,139.794,9/15/2016 21:20,9/16/2016 6:30,551
RHO,treatment,2016,52,5.611,9/16/2016 20:40,9/16/2016 23:35,176
RHO,treatment,2016,54,25.275,9/23/2016 8:00,9/23/2016 13:25,326
RHO,treatment,2016,56,16.384,9/24/2016 1:50,9/24/2016 9:55,486
RHO,treatment,2016,58,121.267,9/24/2016 22:05,9/26/2016 2:10,1686
RHO,treatment,2016,60,108.807,10/5/2016 0:10,10/6/2016 0:35,1466
RHO,treatment,2016,62,6.99,10/10/2016 21:45,10/11/2016 1:45,241
RHO,treatment,2016,64,3.104,11/2/2016 2:35,11/2/2016 4:20,106
RHO,treatment,2017,2,359.755,3/29/2017 12:50,3/30/2017 11:05,1336
RHO,treatment,2017,4,30.449,4/3/2017 9:15,4/4/2017 5:10,1196
RHO,treatment,2017,6,367.116,4/30/2017 16:35,5/1/2017 9:25,1011
RHO,treatment,2017,8,123.327,5/10/2017 6:00,5/10/2017 17:10,671
RHO,treatment,2017,10,296.827,5/17/2017 0:40,5/19/2017 0:30,2871
RHO,treatment,2017,12,0.706,5/24/2017 4:25,5/24/2017 4:50,26
RHO,treatment,2017,14,839.92,5/27/2017 12:30,5/27/2017 15:30,181
RHO,treatment,2017,16,627.016,6/16/2017 23:10,6/17/2017 0:50,101
RHO,treatment,2017,18,5.649,6/19/2017 14:15,6/19/2017 15:15,61
RHO,treatment,2017,20,3.51,6/28/2017 4:25,6/28/2017 7:20,176
RHO,treatment,2017,22,57.247,7/12/2017 17:30,7/13/2017 12:55,1166
RHO,treatment,2017,24,150.173,7/20/2017 22:20,7/23/2017 5:05,3286
RHO,treatment,2017,26,816.639,9/17/2017 1:10,9/19/2017 12:25,3556
RHO,treatment,2017,28,664.625,9/25/2017 19:05,9/27/2017 1:40,1836
RHO,treatment,2017,30,47.893,10/3/2017 20:30,10/4/2017 21:45,1516
RHO,treatment,2017,32,145.134,10/6/2017 2:30,10/8/2017 1:45,2836
RHO,treatment,2017,34,56.364,10/10/2017 8:00,10/11/2017 12:40,1721
RHO,treatment,2018,2,0.381,5/1/2018 23:10,5/1/2018 23:15,6
RHO,treatment,2018,4,35.226,5/3/2018 20:15,5/3/2018 21:50,96
RHO,treatment,2018,6,15755.143,6/14/2018 4:25,6/15/2018 0:30,1206
RHO,treatment,2018,8,5.067,6/19/2018 1:20,6/19/2018 5:50,271
RHO,treatment,2018,10,2520.362,6/20/2018 3:55,6/20/2018 21:40,1066
RHO,treatment,2018,12,3.208,6/21/2018 16:30,6/21/2018 17:40,71
RHO,treatment,2018,14,17.743,6/24/2018 11:50,6/24/2018 12:35,46
RHO,treatment,2018,16,14650.939,6/25/2018 21:50,6/27/2018 5:10,1881
RHO,treatment,2018,18,9258.3,6/30/2018 20:15,7/1/2018 13:30,1036
RHO,treatment,2018,20,125.991,7/5/2018 1:40,7/5/2018 2:20,41
RHO,treatment,2018,22,5127.146,7/13/2018 15:35,7/14/2018 23:15,1901
RHO,treatment,2018,24,218.236,7/25/2018 22:05,7/26/2018 22:10,1446
RHO,treatment,2018,26,2436.335,8/5/2018 6:20,8/7/2018 14:15,3356
RHO,treatment,2018,28,2.718,8/20/2018 2:40,8/20/2018 4:50,131
RHO,treatment,2018,30,1.642,8/31/2018 6:35,8/31/2018 9:15,161
RHO,treatment,2018,32,2.655,9/1/2018 4:00,9/1/2018 6:15,136
RHO,treatment,2018,34,5913.671,9/1/2018 20:00,9/2/2018 5:45,586
RHO,treatment,2018,36,4106.091,9/3/2018 6:00,9/3/2018 19:25,806
RHO,treatment,2018,38,1961.964,9/4/2018 18:35,9/5/2018 17:15,1361
RHO,treatment,2018,40,4323.81,9/18/2018 10:40,9/19/2018 15:15,1716
RHO,treatment,2018,42,1261.667,9/20/2018 22:30,9/21/2018 15:10,1001
RHO,treatment,2018,44,3528.499,9/25/2018 11:10,9/26/2018 12:25,1516
RHO,treatment,2018,46,131.975,9/30/2018 21:25,9/30/2018 23:55,151
RHO,treatment,2018,48,56.701,10/1/2018 15:20,10/1/2018 19:25,246
RHO,treatment,2018,50,231.64,10/3/2018 20:35,10/3/2018 22:10,96
RHO,treatment,2018,52,922.349,10/5/2018 17:15,10/6/2018 3:50,636
RHO,treatment,2018,54,6437.921,10/8/2018 3:55,10/9/2018 14:45,2091
RHO,treatment,2019,2,647.804,4/7/2019 5:55,4/8/2019 17:05,2111
RHO,treatment,2019,4,395.592,4/10/2019 1:35,4/11/2019 23:00,2726
RHO,treatment,2019,6,1.389,4/17/2019 16:30,4/17/2019 16:45,16
RHO,treatment,2019,8,0.789,5/6/2019 0:20,5/6/2019 0:45,26
RHO,treatment,2019,10,0.035,5/8/2019 3:50,5/8/2019 3:50,1
RHO,treatment,2019,12,0.216,5/14/2019 8:55,5/14/2019 9:25,31
RHO,treatment,2019,14,244.87,5/17/2019 4:25,5/17/2019 18:50,866
RHO,treatment,2019,16,2794.517,5/18/2019 17:00,5/19/2019 5:35,756
RHO,treatment,2019,18,3238.151,5/21/2019 13:40,5/21/2019 23:25,586
RHO,treatment,2019,20,7660.874,5/24/2019 2:25,5/24/2019 11:05,521
RHO,treatment,2019,22,11.434,5/24/2019 23:50,5/25/2019 0:30,41
RHO,treatment,2019,24,888.548,5/28/2019 15:35,5/29/2019 2:30,656
RHO,treatment,2019,26,0.454,6/3/2019 22:05,6/3/2019 22:10,6
RHO,treatment,2019,28,252.014,6/5/2019 6:55,6/5/2019 8:35,101
RHO,treatment,2019,30,0.035,6/6/2019 3:35,6/6/2019 3:35,1
RHO,treatment,2019,32,5592.628,6/21/2019 7:55,6/23/2019 21:25,3691
RHO,treatment,2019,34,309.166,6/24/2019 19:15,6/25/2019 19:10,1436
RHO,treatment,2019,36,4.156,6/28/2019 9:50,6/28/2019 12:05,136
RHO,treatment,2019,38,410.733,7/2/2019 19:20,7/3/2019 4:10,531
RHO,treatment,2019,40,27.424,7/3/2019 17:05,7/4/2019 9:35,991
RHO,treatment,2019,42,7.444,7/17/2019 11:30,7/17/2019 15:25,236
RHO,treatment,2019,44,268.188,9/15/2019 12:40,9/15/2019 17:20,281
RHO,treatment,2019,46,277.847,9/22/2019 1:20,9/22/2019 6:55,336
RHO,treatment,2019,48,196.23,9/27/2019 14:15,9/28/2019 12:45,1351
RHO,treatment,2019,50,3695.449,10/1/2019 5:30,10/3/2019 17:15,3586
RHO,treatment,2019,52,1554.822,10/5/2019 6:10,10/6/2019 9:55,1666
RHO,treatment,2019,54,464.757,10/9/2019 21:20,10/11/2019 8:40,2121
RHO,treatment,2019,56,361.224,10/21/2019 1:25,10/22/2019 11:50,2066
RHO,treatment,2020,2,3.992,3/28/2020 3:45,3/28/2020 16:25,761
RHO,treatment,2020,4,0.825,5/13/2020 16:40,5/14/2020 0:35,476
RHO,treatment,2020,6,365.834,5/14/2020 14:50,5/14/2020 15:40,51
RHO,treatment,2020,8,1325.837,5/15/2020 15:00,5/15/2020 18:15,196
RHO,treatment,2020,10,354.509,5/17/2020 3:15,5/17/2020 5:00,106
RHO,treatment,2020,12,427.156,5/23/2020 4:15,5/28/2020 12:20,7686
RHO,treatment,2020,14,366.205,6/3/2020 5:25,6/4/2020 4:55,1411
RHO,treatment,2020,16,802.885,6/5/2020 5:30,6/6/2020 5:30,1441
RHO,treatment,2020,18,1261.998,6/9/2020 9:40,6/10/2020 14:30,1731
RHO,treatment,2020,20,3.721,6/19/2020 17:35,6/20/2020 4:50,676
RHO,treatment,2020,22,4.14,6/22/2020 13:05,6/22/2020 14:15,71
RHO,treatment,2020,24,249.077,8/31/2020 7:05,9/1/2020 7:00,1436
RHO,treatment,2020,26,663.494,9/7/2020 21:40,9/10/2020 16:05,3986
RHO,treatment,2020,28,472.686,9/11/2020 8:35,9/13/2020 5:05,2671
RHO,treatment,2021,2,589.492,5/15/2021 12:55,5/15/2021 19:20,386
RHO,treatment,2021,4,0.181,5/20/2021 3:40,5/20/2021 3:50,11
RHO,treatment,2021,6,0.229,5/21/2021 0:20,5/21/2021 0:20,1
RHO,treatment,2021,8,0.427,8/21/2021 1:00,8/21/2021 1:05,6
RHO,treatment,2021,10,0.291,8/31/2021 0:05,8/31/2021 0:05,1
WHI,control,2016,2,29.712,7/7/2016 4:10,7/7/2016 10:10,361
WHI,control,2016,4,34.355,7/11/2016 23:35,7/12/2016 9:05,571
WHI,control,2016,6,36.144,7/13/2016 22:00,7/14/2016 16:50,1131
WHI,control,2016,8,1501.864,7/17/2016 16:55,7/20/2016 9:55,3901
WHI,control,2016,10,1383.846,8/1/2016 5:55,8/3/2016 6:00,2886
WHI,control,2016,12,669.637,8/11/2016 17:35,8/12/2016 22:55,1761
WHI,control,2016,14,43.681,9/9/2016 16:15,9/10/2016 9:05,1011
WHI,control,2016,16,109.655,9/15/2016 21:40,9/17/2016 3:45,1806
WHI,control,2016,18,8031.466,9/24/2016 17:30,9/26/2016 6:10,2201
WHI,control,2016,20,492.659,10/4/2016 20:40,10/5/2016 23:15,1596
WHI,control,2016,22,161.896,10/6/2016 14:45,10/7/2016 21:25,1841
WHI,control,2017,2,9050.414,6/30/2017 20:30,7/1/2017 20:25,1436
WHI,control,2017,4,21259.113,7/2/2017 10:10,7/4/2017 18:05,3356
WHI,control,2017,6,1374.624,7/11/2017 2:50,7/12/2017 2:50,1441
WHI,control,2017,8,6237.239,7/12/2017 15:35,7/13/2017 10:40,1146
WHI,control,2017,10,2748.722,7/18/2017 10:20,7/20/2017 1:15,2336
WHI,control,2017,12,17242.745,7/20/2017 19:55,7/22/2017 16:25,2671
WHI,control,2017,14,5578.862,7/26/2017 7:10,7/27/2017 8:05,1496
WHI,control,2017,16,4806.839,8/3/2017 5:30,8/4/2017 6:50,1521
WHI,control,2018,2,50.964,5/3/2018 19:50,5/3/2018 20:30,41
WHI,control,2018,4,4992.789,6/19/2018 8:45,6/19/2018 11:55,191
WHI,control,2018,6,15533.897,6/20/2018 17:20,6/22/2018 14:40,2721
WHI,control,2018,8,17555.539,6/24/2018 15:50,6/25/2018 16:45,1496
WHI,control,2018,10,2860.777,6/26/2018 20:55,6/27/2018 8:10,676
WHI,control,2018,12,15888.063,6/30/2018 20:20,7/2/2018 3:35,1876
WHI,control,2018,14,15510.971,7/4/2018 23:05,7/5/2018 23:40,1476
WHI,control,2018,16,3971.241,7/13/2018 16:50,7/14/2018 21:30,1721
WHI,control,2018,18,3113.856,8/15/2018 17:30,8/17/2018 8:35,2346
WHI,control,2018,20,16843.681,8/20/2018 0:00,8/21/2018 12:40,2201
WHI,control,2018,22,7309.405,8/24/2018 0:30,8/25/2018 0:25,1436
WHI,control,2018,24,2527.04,8/27/2018 2:05,8/27/2018 8:40,396
WHI,control,2018,26,68.743,8/27/2018 21:25,8/28/2018 2:05,281
WHI,control,2018,28,8892.101,8/28/2018 15:20,8/29/2018 9:35,1096
WHI,control,2018,30,28449.563,9/1/2018 7:30,9/6/2018 9:35,7326
WHI,control,2018,32,2448.571,9/18/2018 14:30,9/19/2018 11:00,1231
WHI,control,2018,34,6704.479,9/20/2018 20:35,9/22/2018 0:20,1666
WHI,control,2018,36,10224.331,9/25/2018 9:15,9/26/2018 10:55,1541
WHI,control,2018,38,11937.446,10/1/2018 11:00,10/1/2018 12:30,91
WHI,control,2018,40,3457.227,10/8/2018 18:10,10/8/2018 20:45,156
WHI,control,2018,42,13306.934,10/9/2018 12:55,10/9/2018 23:50,656
WHI,control,2019,2,237.448,5/24/2019 2:00,5/28/2019 10:00,6241
WHI,control,2019,4,4483.814,8/20/2019 4:05,8/20/2019 5:55,111
WHI,control,2019,6,15.823,8/22/2019 5:45,8/22/2019 7:25,101
WHI,control,2019,8,10569.938,10/9/2019 20:05,10/10/2019 18:30,1346
WHI,treatment,2016,2,1893.7,7/12/2016 0:55,7/12/2016 9:10,496
WHI,treatment,2016,4,1388.416,7/14/2016 2:10,7/14/2016 7:30,321
WHI,treatment,2016,6,1898.804,9/9/2016 23:35,9/10/2016 18:50,1156
WHI,treatment,2016,8,1356.803,9/13/2016 1:25,9/14/2016 3:20,1556
WHI,treatment,2016,10,1527.916,9/16/2016 7:00,9/17/2016 3:45,1246
WHI,treatment,2016,12,3113.629,9/25/2016 7:45,9/26/2016 6:10,1346
WHI,treatment,2016,14,3242.136,10/5/2016 1:55,10/5/2016 23:15,1281
WHI,treatment,2016,16,4499.093,10/6/2016 21:05,10/7/2016 21:25,1461
WHI,treatment,2017,2,1482.882,4/30/2017 15:50,5/1/2017 4:30,761
WHI,treatment,2017,4,28.769,5/19/2017 2:35,5/19/2017 3:55,81
WHI,treatment,2017,6,291.746,5/20/2017 0:45,5/20/2017 11:05,621
WHI,treatment,2017,8,4014.714,8/3/2017 22:00,8/4/2017 6:50,531
WHI,treatment,2017,10,788.535,9/17/2017 6:40,9/17/2017 8:30,111
WHI,treatment,2017,12,371.732,9/17/2017 22:45,9/17/2017 23:40,56
WHI,treatment,2017,14,1495.678,10/4/2017 2:45,10/4/2017 8:15,331
WHI,treatment,2017,16,155.209,10/8/2017 8:00,10/8/2017 8:25,26
WHI,treatment,2017,18,11213.478,10/10/2017 4:35,10/11/2017 9:20,1726
WHI,treatment,2018,2,3958.067,5/3/2018 11:45,5/3/2018 21:20,576
WHI,treatment,2018,4,27.988,5/29/2018 19:00,5/30/2018 13:30,1111
WHI,treatment,2018,6,20.953,6/2/2018 4:55,6/2/2018 13:55,541
WHI,treatment,2018,8,23983.284,6/19/2018 6:05,6/19/2018 20:20,856
WHI,treatment,2018,10,49.811,6/20/2018 14:10,6/20/2018 14:35,26
WHI,treatment,2018,12,17500.742,6/24/2018 15:50,6/24/2018 21:10,321
WHI,treatment,2018,14,3605.013,6/30/2018 21:00,7/1/2018 4:55,476
WHI,treatment,2018,16,2557.92,7/4/2018 23:35,7/5/2018 0:35,61
WHI,treatment,2018,18,1173.609,9/25/2018 9:55,9/25/2018 11:15,81
WHI,treatment,2018,20,22808.552,10/1/2018 11:05,10/1/2018 12:55,111
WHI,treatment,2018,22,9464.307,10/8/2018 6:25,10/8/2018 20:55,871
WHI,treatment,2018,24,12523.72,10/9/2018 9:10,10/9/2018 20:05,656
WHI,treatment,2019,2,760.283,5/22/2019 3:00,5/28/2019 9:00,9001
WHI,treatment,2019,4,0.602,6/19/2019 1:00,6/21/2019 11:00,3481
WHI,treatment,2019,6,323.308,7/20/2019 18:05,7/21/2019 18:25,1461
WHI,treatment,2019,8,13551.214,8/20/2019 4:05,8/20/2019 5:50,106
WHI,treatment,2019,10,1150.074,10/1/2019 20:00,10/2/2019 0:30,271
WHI,treatment,2019,12,22.368,10/2/2019 14:00,10/2/2019 14:30,31
WHI,treatment,2019,14,587.591,10/5/2019 9:10,10/5/2019 10:35,86
WHI,treatment,2019,16,31719.929,10/9/2019 20:00,10/10/2019 17:30,1291
WHI,treatment,2020,2,289.362,5/16/2020 22:55,5/17/2020 22:50,1436
WHI,treatment,2020,4,10585.428,5/23/2020 7:40,5/27/2020 19:30,6471
WOR,control,2016,2,220.6,3/15/2016 6:20,3/16/2016 7:05,1486
WOR,control,2016,4,2.461,3/30/2016 21:50,3/31/2016 2:35,286
WOR,control,2016,6,400.326,4/1/2016 0:05,4/1/2016 12:25,741
WOR,control,2016,8,0.981,4/21/2016 12:05,4/21/2016 12:45,41
WOR,control,2016,10,155.277,8/11/2016 3:35,8/11/2016 10:00,386
WOR,control,2016,12,0.07,8/13/2016 1:10,8/13/2016 1:40,31
WOR,control,2016,14,11.557,8/19/2016 19:25,8/20/2016 9:20,836
WOR,control,2016,16,105.029,8/29/2016 17:10,8/30/2016 13:55,1246
WOR,control,2016,18,470.253,9/7/2016 19:35,9/8/2016 13:45,1091
WOR,control,2016,20,67.393,9/9/2016 15:25,9/10/2016 9:50,1106
WOR,control,2016,22,135.678,9/16/2016 2:15,9/17/2016 4:20,1566
WOR,control,2016,24,21759.852,9/22/2016 22:15,9/24/2016 7:00,1966
WOR,control,2016,26,653.72,9/24/2016 19:40,9/25/2016 4:10,511
WOR,control,2017,2,585.056,3/29/2017 14:10,3/30/2017 22:10,1921
WOR,control,2017,4,71.907,4/3/2017 10:25,4/3/2017 12:50,146
WOR,control,2017,6,686.241,4/30/2017 19:50,5/2/2017 4:45,1976
WOR,control,2017,8,0.07,5/19/2017 12:40,5/19/2017 12:45,6
WOR,control,2017,10,636.395,8/3/2017 23:30,8/4/2017 7:40,491
WOR,control,2017,12,1601.099,8/14/2017 5:15,8/15/2017 6:25,1511
WOR,control,2017,14,1537.275,8/16/2017 16:05,8/17/2017 16:00,1436
WOR,control,2017,16,2137.816,8/20/2017 6:00,8/21/2017 18:35,2196
WOR,control,2017,18,7.86,8/22/2017 11:25,8/22/2017 18:00,396
WOR,control,2017,20,0.088,10/15/2017 1:25,10/15/2017 2:05,41
WOR,control,2018,2,5566.28,5/3/2018 12:30,5/4/2018 2:20,831
WOR,control,2018,4,,6/6/2018 18:00,6/7/2018 17:55,1436
WOR,control,2018,5,,6/14/2018 3:15,6/14/2018 14:50,696
WOR,control,2018,6,,6/18/2018 19:45,6/19/2018 14:10,1106
WOR,control,2018,7,,6/19/2018 19:15,6/22/2018 3:00,3346
WOR,control,2018,8,,6/25/2018 17:40,6/26/2018 3:45,606
WOR,control,2018,9,,6/30/2018 17:55,7/1/2018 4:40,646
WOR,control,2018,10,,7/4/2018 17:00,7/5/2018 11:35,1116
WOR,control,2018,11,,8/16/2018 11:55,8/16/2018 13:45,111
WOR,control,2018,12,0.292,8/27/2018 4:30,8/27/2018 4:45,16
WOR,control,2018,13,41.723,8/28/2018 13:30,8/29/2018 4:15,886
WOR,control,2018,14,27778.088,8/31/2018 6:35,9/3/2018 13:40,4746
WOR,control,2018,15,8322.151,9/4/2018 18:10,9/6/2018 0:45,1836
WOR,control,2018,16,8580.907,9/25/2018 11:05,9/25/2018 13:20,136
WOR,control,2018,17,17517.722,10/1/2018 11:10,10/1/2018 21:30,621
WOR,control,2019,2,651.397,4/7/2019 16:20,4/8/2019 15:40,1401
WOR,control,2019,4,23770.585,5/24/2019 0:00,5/24/2019 9:05,546
WOR,control,2019,6,15.857,5/27/2019 7:15,5/27/2019 11:30,256
WOR,control,2019,8,42.784,5/28/2019 8:30,5/29/2019 15:00,1831
WOR,control,2019,10,1169.809,6/21/2019 7:45,6/21/2019 15:50,486
WOR,control,2019,12,0.638,6/22/2019 10:20,6/22/2019 11:10,51
WOR,control,2019,14,5.412,6/23/2019 1:30,6/23/2019 10:35,546
WOR,control,2019,16,6841.219,7/2/2019 18:45,7/4/2019 11:05,2421
WOR,control,2019,18,44.247,7/28/2019 23:35,7/29/2019 13:30,836
WOR,control,2019,20,3.039,8/12/2019 6:30,8/12/2019 12:00,331
WOR,control,2019,22,3.981,9/8/2019 2:50,9/8/2019 17:50,901
WOR,control,2019,24,1.486,9/10/2019 7:00,9/10/2019 9:00,121
WOR,control,2019,26,127.207,9/11/2019 22:35,9/13/2019 13:20,2326
WOR,control,2019,28,23.833,9/14/2019 17:40,9/14/2019 20:30,171
WOR,control,2019,30,628.062,9/21/2019 17:15,9/23/2019 10:55,2501
WOR,control,2019,32,9.595,9/29/2019 11:30,9/30/2019 1:15,826
WOR,control,2019,34,33.79,10/1/2019 18:50,10/2/2019 15:35,1246
WOR,control,2019,36,6.618,10/21/2019 6:40,10/21/2019 6:50,11
WOR,control,2020,2,3.369,5/28/2020 3:55,5/28/2020 9:00,306
WOR,control,2020,4,327.488,7/14/2020 19:15,7/16/2020 6:10,2096
WOR,control,2020,6,133.76,7/29/2020 19:50,7/30/2020 11:30,941
WOR,control,2020,8,109,8/10/2020 11:25,8/11/2020 9:15,1311
WOR,control,2020,10,14.125,8/15/2020 0:05,8/15/2020 8:35,511
WOR,control,2021,2,5.191,8/31/2021 1:50,8/31/2021 10:00,491
WOR,control,2021,4,0.651,9/3/2021 5:10,9/3/2021 6:00,51
WOR,treatment,2016,2,0.971,3/15/2016 6:20,3/15/2016 6:35,16
WOR,treatment,2016,4,316.77,3/30/2016 19:35,4/1/2016 12:20,2446
WOR,treatment,2016,6,2.573,4/27/2016 7:35,4/27/2016 21:30,836
WOR,treatment,2016,8,35.034,4/30/2016 10:20,5/1/2016 15:35,1756
WOR,treatment,2016,10,181.624,5/9/2016 7:55,5/10/2016 7:55,1441
WOR,treatment,2016,12,69.666,5/11/2016 10:40,5/12/2016 8:45,1326
WOR,treatment,2016,14,29.601,5/13/2016 13:25,5/13/2016 22:05,521
WOR,treatment,2016,16,99.746,5/24/2016 2:20,5/24/2016 9:40,441
WOR,treatment,2016,18,98.035,5/25/2016 1:45,5/25/2016 11:00,556
WOR,treatment,2016,20,995.239,5/26/2016 0:30,5/29/2016 12:35,5046
