"SiteID","Treatment","Year","eventid","flow","eventStart","eventEnd","flow_time"
"EIA","control",2016,74,2833.736,2016-08-29 12:50:00,2016-08-30 12:00:00,1391
"EIA","control",2016,76,10.344,2016-08-31 17:30:00,2016-08-31 18:55:00,86
"EIA","control",2016,78,276.136,2016-09-02 14:55:00,2016-09-02 18:45:00,231
"EIA","control",2016,80,62.004,2016-09-03 13:00:00,2016-09-03 19:25:00,386
"EIA","control",2016,82,1080.184,2016-09-04 12:40:00,2016-09-04 18:25:00,346
"EIA","control",2016,84,353.841,2016-09-05 08:25:00,2016-09-05 16:45:00,501
"EIA","control",2016,86,23057.473,2016-09-07 08:20:00,2016-09-08 14:35:00,1816
"EIA","control",2016,88,2097.325,2016-09-15 23:35:00,2016-09-16 12:10:00,756
"EIA","control",2016,90,4.832,2016-09-17 02:30:00,2016-09-17 09:20:00,411
"EIA","control",2016,92,88.058,2016-09-19 15:25:00,2016-09-21 04:40:00,2236
"EIA","control",2016,94,44304.789,2016-09-23 03:15:00,2016-09-26 06:00:00,4486
"EIA","control",2016,96,1868.526,2016-10-15 23:50:00,2016-10-18 00:40:00,2931
"EIA","control",2016,98,2248.35,2016-10-26 06:00:00,2016-10-27 10:30:00,1711
"EIA","control",2016,100,22.933,2016-11-02 02:55:00,2016-11-02 07:50:00,296
"EIA","control",2016,102,4.216,2016-11-05 11:50:00,2016-11-05 16:50:00,301
"EIA","control",2017,2,107.304,2017-07-21 15:40:00,2017-07-23 11:40:00,2641
"EIA","control",2017,4,7.933,2017-10-03 22:25:00,2017-10-03 23:40:00,76
"EIA","control",2017,6,1159.826,2017-10-05 13:45:00,2017-10-07 13:45:00,2881
"EIA","control",2017,8,220.293,2017-10-08 13:20:00,2017-10-08 19:55:00,396
"EIA","control",2017,10,48.83,2017-10-10 15:00:00,2017-10-11 04:20:00,801
"EIA","control",2017,12,495.765,2017-10-12 03:05:00,2017-10-12 20:15:00,1031
"EIA","control",2017,14,92.619,2017-10-13 10:45:00,2017-10-13 16:50:00,366
"EIA","control",2017,16,1392.105,2017-10-14 08:30:00,2017-10-15 02:00:00,1051
"EIA","control",2018,2,0.981,2018-05-20 05:55:00,2018-05-20 07:15:00,81
"EIA","control",2018,4,0.832,2018-05-21 02:35:00,2018-05-21 03:30:00,56
"EIA","control",2018,6,141.785,2018-05-26 01:25:00,2018-05-26 15:20:00,836
"EIA","control",2018,8,1.657,2018-05-30 01:20:00,2018-05-30 01:25:00,6
"EIA","control",2018,10,25799.587,2018-06-09 08:50:00,2018-06-11 12:50:00,3121
"EIA","control",2018,12,298.148,2018-06-14 11:25:00,2018-06-15 13:10:00,1546
"EIA","control",2018,14,76910.36,2018-06-18 22:50:00,2018-06-22 12:55:00,5166
"EIA","control",2018,16,5.779,2018-06-29 00:35:00,2018-06-29 09:05:00,511
"EIA","control",2018,18,368.399,2018-06-30 22:30:00,2018-07-02 08:40:00,2051
"EIA","control",2018,20,2017.316,2018-07-14 02:35:00,2018-07-17 20:00:00,5366
"EIA","control",2018,22,5073.048,2018-07-18 09:30:00,2018-07-23 16:55:00,7646
"EIA","control",2018,24,12.415,2018-07-24 08:55:00,2018-07-24 16:30:00,456
"EIA","control",2018,26,61.861,2018-07-25 12:00:00,2018-07-26 11:30:00,1411
"EIA","control",2018,28,4789.604,2018-07-30 15:30:00,2018-08-06 12:35:00,9906
"EIA","control",2018,30,3233.538,2018-08-07 09:20:00,2018-08-12 19:25:00,7806
"EIA","control",2018,32,23.674,2018-08-13 10:15:00,2018-08-13 20:40:00,626
"EIA","control",2018,34,2902.566,2018-08-14 11:10:00,2018-08-18 22:40:00,6451
"EIA","control",2018,36,2001.166,2018-08-19 12:20:00,2018-08-22 03:05:00,3766
"EIA","control",2018,38,28.579,2018-08-22 15:25:00,2018-08-22 17:30:00,126
"EIA","control",2018,40,2002.435,2018-08-23 14:25:00,2018-08-25 21:45:00,3321
"EIA","control",2018,42,1981.341,2018-08-26 10:30:00,2018-08-29 18:35:00,4806
"EIA","control",2018,44,32.738,2018-08-30 16:35:00,2018-08-30 21:15:00,281
"EIA","control",2018,46,15722.73,2018-08-31 11:00:00,2018-09-04 22:15:00,6436
"EIA","control",2018,48,301.551,2018-09-05 13:30:00,2018-09-05 20:55:00,446
"EIA","control",2018,50,1723.122,2018-09-06 15:15:00,2018-09-08 20:45:00,3211
"EIA","control",2018,52,12.025,2018-09-09 10:35:00,2018-09-09 14:15:00,221
"EIA","control",2018,54,25.549,2018-09-10 13:05:00,2018-09-10 14:35:00,91
"EIA","control",2018,56,16289.177,2018-09-18 11:55:00,2018-09-21 01:05:00,3671
"EIA","control",2018,58,29.976,2018-09-25 13:25:00,2018-09-25 17:30:00,246
"EIA","control",2018,60,6.528,2018-09-26 15:50:00,2018-09-26 19:30:00,221
"EIA","control",2018,62,1718.369,2018-10-01 16:00:00,2018-10-04 02:10:00,3491
"EIA","control",2018,64,38363.883,2018-10-05 16:10:00,2018-10-11 02:30:00,7821
"EIA","strips",2016,2,5508.289,2016-03-11 07:20:00,2016-03-11 08:30:00,71
"EIA","strips",2016,4,2012209.883,2016-03-21 03:05:00,2016-03-21 12:10:00,546
"EIA","strips",2016,6,4224695.541,2016-04-03 01:40:00,2016-04-03 08:10:00,391
"EIA","strips",2016,8,1813.154,2016-04-06 00:10:00,2016-04-07 13:15:00,2226
"EIA","strips",2016,10,51.287,2016-04-20 12:35:00,2016-04-20 21:10:00,516
"EIA","strips",2016,12,1.802,2016-04-21 14:20:00,2016-04-21 15:35:00,76
"EIA","strips",2016,14,1.933,2016-04-28 12:55:00,2016-04-28 15:45:00,171
"EIA","strips",2016,16,1219.121,2016-04-30 11:50:00,2016-05-04 00:30:00,5081
"EIA","strips",2016,18,22.828,2016-05-09 18:25:00,2016-05-10 10:20:00,956
"EIA","strips",2016,20,1.184,2016-05-26 05:40:00,2016-05-26 10:50:00,311
"EIA","strips",2016,22,473.364,2016-05-27 12:30:00,2016-05-29 12:35:00,2886
"EIA","strips",2016,24,70.888,2016-05-30 07:35:00,2016-06-01 00:50:00,2476
"EIA","strips",2016,26,2.082,2016-06-02 08:15:00,2016-06-02 10:30:00,136
"EIA","strips",2016,28,22.595,2016-06-03 07:05:00,2016-06-03 11:00:00,236
"EIA","strips",2016,30,6677.659,2016-06-04 01:50:00,2016-06-10 11:35:00,9226
"EIA","strips",2016,32,40.952,2016-06-11 02:15:00,2016-06-11 09:45:00,451
"EIA","strips",2016,34,12.93,2016-06-14 12:25:00,2016-06-14 23:15:00,651
"EIA","strips",2016,36,124586.827,2016-06-22 01:00:00,2016-07-02 18:00:00,15421
"EIA","strips",2016,38,1.447,2016-07-03 08:45:00,2016-07-03 12:00:00,196
"EIA","strips",2016,40,4.646,2016-07-06 02:45:00,2016-07-06 03:20:00,36
"EIA","strips",2016,42,3096.496,2016-07-17 05:20:00,2016-07-25 14:00:00,12041
"EIA","strips",2016,44,3.151,2016-07-29 14:00:00,2016-07-29 15:10:00,71
"EIA","strips",2016,46,194.991,2016-08-04 20:30:00,2016-08-05 00:25:00,236
"EIA","strips",2016,48,103744.018,2016-08-11 20:10:00,2016-08-14 14:20:00,3971
"EIA","strips",2016,50,2.188,2016-08-18 09:45:00,2016-08-18 11:20:00,96
"EIA","strips",2016,52,1.489,2016-08-19 10:00:00,2016-08-19 12:00:00,121
"EIA","strips",2016,54,74.268,2016-08-20 00:10:00,2016-08-21 13:10:00,2221
"EIA","strips",2016,56,5.765,2016-08-24 03:10:00,2016-08-24 04:00:00,51
"EIA","strips",2016,58,0.108,2016-08-27 02:40:00,2016-08-27 02:45:00,6
"EIA","strips",2016,60,31320.114,2016-09-08 01:25:00,2016-09-09 06:25:00,1741
"EIA","strips",2016,62,28.964,2016-09-09 18:45:00,2016-09-09 21:10:00,146
"EIA","strips",2016,64,279.927,2016-09-13 06:30:00,2016-09-14 18:35:00,2166
"EIA","strips",2016,66,111145.804,2016-09-15 23:35:00,2016-10-10 13:15:00,35381
"EIA","strips",2016,68,0.911,2016-10-11 04:00:00,2016-10-11 04:20:00,21
"EIA","strips",2016,70,767.786,2016-10-15 23:45:00,2016-10-16 20:30:00,1246
"EIA","strips",2016,72,10.124,2016-10-19 11:45:00,2016-10-19 18:20:00,396
"EIA","strips",2016,74,23.709,2016-10-20 11:35:00,2016-10-20 19:15:00,461
"EIA","strips",2016,76,26216.996,2016-10-21 09:50:00,2016-11-07 14:05:00,24736
"EIA","strips",2017,2,0.189,2017-05-29 08:15:00,2017-05-29 08:15:00,1
"EIA","strips",2017,4,0.092,2017-10-04 06:40:00,2017-10-04 06:40:00,1
"EIA","strips",2017,6,0.017,2017-10-12 10:40:00,2017-10-12 10:40:00,1
"EIA","strips",2018,2,0.622,2018-04-23 12:20:00,2018-04-23 12:35:00,16
"EIA","strips",2018,4,842.243,2018-05-12 04:25:00,2018-05-15 12:35:00,4811
"EIA","strips",2018,6,3543.572,2018-05-20 05:40:00,2018-05-27 19:35:00,10916
"EIA","strips",2018,8,23.399,2018-05-28 11:35:00,2018-05-28 18:55:00,441
"EIA","strips",2018,10,11.324,2018-05-29 11:15:00,2018-05-29 16:05:00,291
"EIA","strips",2018,12,4.211,2018-05-30 10:45:00,2018-05-30 13:20:00,156
"EIA","strips",2018,14,29752.349,2018-06-09 08:40:00,2018-06-11 18:20:00,3461
"EIA","strips",2018,16,45.719,2018-06-12 09:50:00,2018-06-12 19:35:00,586
"EIA","strips",2018,18,503.564,2018-06-14 11:25:00,2018-06-16 16:00:00,3156
"EIA","strips",2018,20,1.793,2018-06-17 10:35:00,2018-06-17 11:55:00,81
"EIA","strips",2018,22,7572.156,2018-06-18 22:55:00,2018-06-20 19:35:00,2681
"EIA","strips",2018,24,90949.729,2018-06-21 07:50:00,2018-06-21 18:30:00,641
"EIA","strips",2018,26,303.722,2018-06-22 13:50:00,2018-06-23 22:00:00,1931
"EIA","strips",2018,28,2.596,2018-06-24 10:05:00,2018-06-24 12:55:00,171
"EIA","strips",2018,30,837.822,2018-06-26 00:00:00,2018-06-27 20:30:00,2671
"EIA","strips",2018,32,52.427,2018-06-28 09:50:00,2018-06-29 11:15:00,1526
"EIA","strips",2018,34,180.836,2018-07-01 03:25:00,2018-07-01 18:25:00,901
"EIA","strips",2018,36,20.43,2018-07-02 09:25:00,2018-07-02 13:50:00,266
"EIA","strips",2018,38,0.127,2018-07-03 09:10:00,2018-07-03 10:05:00,56
"EIA","strips",2018,40,987.269,2018-08-06 17:25:00,2018-08-10 02:15:00,4851
"EIA","strips",2018,42,6846.44,2018-08-15 11:05:00,2018-08-29 02:45:00,19661
"EIA","strips",2018,44,823.317,2018-09-01 02:45:00,2018-09-02 02:40:00,1436
"EIA","strips",2018,46,11151.686,2018-09-03 02:45:00,2018-09-07 13:20:00,6396
"EIA","strips",2018,48,15563.181,2018-09-19 11:40:00,2018-09-20 12:20:00,1481
"EIA","strips",2018,50,8.627,2018-09-25 13:25:00,2018-09-25 16:40:00,196
"EIA","strips",2018,52,506.921,2018-10-01 15:20:00,2018-10-03 13:10:00,2751
"EIA","strips",2018,54,2388.705,2018-10-05 23:50:00,2018-10-07 03:45:00,1676
"EIA","strips",2018,56,60942.665,2018-10-07 19:50:00,2018-10-10 09:15:00,3686
"HOE","control",2016,2,0.286,2016-07-07 16:50:00,2016-07-07 17:15:00,26
"HOE","control",2016,4,182.034,2016-07-10 06:05:00,2016-07-10 07:35:00,91
"HOE","control",2016,6,52.796,2016-07-11 18:50:00,2016-07-11 21:25:00,156
"HOE","control",2016,8,3773.974,2016-07-17 01:20:00,2016-07-17 03:55:00,156
"HOE","control",2016,10,0.169,2016-07-23 08:05:00,2016-07-23 08:05:00,1
"HOE","control",2016,12,91.997,2016-09-07 02:25:00,2016-09-07 11:15:00,531
"HOE","control",2016,14,0.778,2016-09-08 07:05:00,2016-09-08 08:15:00,71
"HOE","control",2016,16,415.742,2016-09-09 04:05:00,2016-09-10 09:20:00,1756
"HOE","control",2016,18,2.772,2016-09-12 01:05:00,2016-09-12 07:45:00,401
"HOE","control",2016,20,47.844,2016-09-13 03:40:00,2016-09-14 09:30:00,1791
"HOE","control",2016,22,22219.642,2016-09-15 08:00:00,2016-10-05 11:40:00,29021
"HOE","control",2016,24,1009.896,2016-10-06 19:00:00,2016-10-07 12:05:00,1026
"HOE","control",2016,26,1084.536,2016-10-25 18:20:00,2016-10-26 16:30:00,1331
"HOE","control",2017,1,8010462,2017-04-17 13:25:00,2017-04-17 13:40:00,16
"HOE","control",2017,3,7314.241,2017-04-17 19:15:00,2017-04-26 17:35:00,12861
"HOE","control",2017,5,24721.639,2017-04-28 04:25:00,2017-04-28 07:50:00,206
"HOE","control",2017,7,2627.714,2017-04-30 05:55:00,2017-05-01 14:10:00,1936
"HOE","control",2017,9,123.812,2017-05-03 09:10:00,2017-05-04 09:35:00,1466
"HOE","control",2017,11,57.178,2017-05-15 11:20:00,2017-05-15 14:35:00,196
"HOE","control",2017,13,1341.035,2017-05-16 08:40:00,2017-05-18 15:35:00,3296
"HOE","control",2017,15,16533.955,2017-05-19 07:45:00,2017-05-23 18:40:00,6416
"HOE","control",2017,17,55.964,2017-05-27 11:35:00,2017-05-27 15:40:00,246
"HOE","control",2017,19,454.954,2017-05-29 17:00:00,2017-05-30 09:05:00,966
"HOE","control",2017,21,65.502,2017-06-03 16:30:00,2017-06-03 19:05:00,156
"HOE","control",2017,23,80.603,2017-06-12 11:45:00,2017-06-12 17:15:00,331
"HOE","control",2017,25,329.731,2017-06-14 00:20:00,2017-06-14 10:25:00,606
"HOE","control",2017,27,1395.857,2017-06-17 18:10:00,2017-06-19 09:55:00,2386
"HOE","control",2017,29,223.645,2017-06-21 06:40:00,2017-06-21 11:25:00,286
"HOE","control",2017,31,930.201,2017-06-22 00:35:00,2017-06-22 14:00:00,806
"HOE","control",2017,33,462.088,2017-06-25 23:15:00,2017-06-26 09:50:00,636
"HOE","control",2017,35,160273.285,2017-06-28 01:15:00,2017-08-22 14:50:00,80016
"HOE","control",2018,2,102.676,2018-06-07 17:20:00,2018-06-09 08:30:00,2351
"HOE","control",2018,4,5.01,2018-06-14 06:05:00,2018-06-14 09:40:00,216
"HOE","control",2018,6,715.401,2018-06-17 23:35:00,2018-06-18 18:10:00,1116
"HOE","control",2018,8,2.064,2018-06-19 10:50:00,2018-06-19 11:30:00,41
"HOE","control",2018,10,21959.163,2018-06-20 10:40:00,2018-06-23 09:35:00,4256
"HOE","control",2018,12,27089.94,2018-06-24 17:35:00,2018-06-26 10:45:00,2471
"HOE","control",2018,14,13319.251,2018-07-01 00:50:00,2018-07-02 09:40:00,1971
"HOE","control",2018,16,310.722,2018-07-03 12:00:00,2018-07-05 09:25:00,2726
"HOE","control",2018,18,3084.262,2018-07-13 10:35:00,2018-07-14 12:25:00,1551
"HOE","control",2018,20,908.307,2018-07-15 08:45:00,2018-07-15 21:30:00,766
"HOE","control",2018,22,856.751,2018-07-17 09:35:00,2018-07-17 21:35:00,721
"HOE","control",2018,24,809.84,2018-07-21 09:40:00,2018-07-21 21:10:00,691
"HOE","control",2018,26,551.463,2018-07-25 11:10:00,2018-07-25 18:55:00,466
"HOE","control",2018,28,89.809,2018-08-04 10:05:00,2018-08-04 10:30:00,26
"HOE","control",2018,30,664.391,2018-08-06 11:35:00,2018-08-06 20:55:00,561
"HOE","control",2018,32,1678.799,2018-08-07 12:20:00,2018-08-07 21:00:00,521
"HOE","control",2018,34,7529.865,2018-08-08 10:20:00,2018-08-10 21:20:00,3541
"HOE","control",2018,36,2107.313,2018-08-11 10:10:00,2018-08-11 20:55:00,646
"HOE","control",2018,38,5206.574,2018-08-12 09:40:00,2018-08-14 00:20:00,2321
"HOE","control",2018,40,600.066,2018-08-14 12:25:00,2018-08-14 15:25:00,181
"HOE","control",2018,42,571.564,2018-08-15 14:00:00,2018-08-16 12:40:00,1361
"HOE","control",2018,44,1234.881,2018-08-17 13:30:00,2018-08-17 19:55:00,386
"HOE","control",2018,46,3280.63,2018-08-19 13:25:00,2018-08-20 14:00:00,1476
"HOE","control",2018,48,354.271,2018-08-21 18:00:00,2018-08-21 19:45:00,106
"HOE","control",2018,50,1838.071,2018-08-22 10:40:00,2018-08-22 20:05:00,566
"HOE","control",2018,52,3043.728,2018-08-23 12:10:00,2018-08-24 21:30:00,2001
"HOE","control",2018,54,2113.988,2018-08-25 10:05:00,2018-08-25 20:55:00,651
"HOE","control",2018,56,5371.423,2018-08-26 09:45:00,2018-08-28 15:20:00,3216
"HOE","control",2018,58,1511.025,2018-08-29 13:40:00,2018-08-29 19:20:00,341
"HOE","control",2018,60,1550.322,2018-08-30 14:00:00,2018-08-30 17:00:00,181
"HOE","control",2018,62,1795.054,2018-08-31 16:25:00,2018-08-31 19:55:00,211
"HOE","control",2018,64,6477.806,2018-09-01 11:45:00,2018-09-02 21:00:00,1996
"HOE","control",2018,66,922.801,2018-09-03 14:35:00,2018-09-03 18:00:00,206
"HOE","control",2018,68,2709.984,2018-09-04 11:25:00,2018-09-05 19:10:00,1906
"HOE","control",2018,70,256.233,2018-09-09 16:55:00,2018-09-09 18:40:00,106
"HOE","control",2018,72,1124.894,2018-09-11 11:45:00,2018-09-11 19:30:00,466
"HOE","control",2018,74,1365.334,2018-09-12 11:45:00,2018-09-12 20:35:00,531
"HOE","control",2018,76,1609.45,2018-09-13 10:15:00,2018-09-13 21:20:00,666
"HOE","control",2018,78,40555.595,2018-09-14 09:30:00,2018-09-21 12:00:00,10231
"HOE","control",2018,80,196.718,2018-09-23 14:40:00,2018-09-23 18:00:00,201
"HOE","control",2018,82,390.465,2018-09-24 12:10:00,2018-09-24 18:15:00,366
"HOE","control",2018,84,31.013,2018-09-26 12:10:00,2018-09-26 18:35:00,386
"HOE","control",2018,86,7.522,2018-09-27 14:50:00,2018-09-27 16:20:00,91
"HOE","control",2018,88,65.06,2018-09-28 16:40:00,2018-09-28 17:45:00,66
"HOE","control",2018,90,586.992,2018-10-01 10:25:00,2018-10-02 13:35:00,1631
"HOE","control",2018,92,388.477,2018-10-03 08:55:00,2018-10-03 18:50:00,596
"HOE","control",2018,94,212.847,2018-10-04 15:00:00,2018-10-05 15:40:00,1481
"HOE","control",2018,96,2686.217,2018-10-07 14:55:00,2018-10-13 08:10:00,8236
"HOE","control",2018,98,116.13,2018-10-13 23:20:00,2018-10-14 01:55:00,156
"HOE","control",2018,100,181.245,2018-10-18 14:40:00,2018-10-18 17:45:00,186
"HOE","control",2019,1,0.073,2019-04-26 14:50:00,2019-04-26 14:50:00,1
"HOE","control",2019,3,1.32,2019-04-26 15:00:00,2019-04-26 15:35:00,36
"HOE","control",2019,5,0.47,2019-04-26 15:50:00,2019-04-26 16:25:00,36
"HOE","control",2019,7,1548.086,2019-04-27 00:45:00,2019-05-01 08:00:00,6196
"HOE","control",2019,9,112.632,2019-05-01 21:30:00,2019-05-02 18:25:00,1256
"HOE","control",2019,11,568.077,2019-05-03 15:25:00,2019-05-04 20:15:00,1731
"HOE","control",2019,13,316.616,2019-05-05 12:30:00,2019-05-05 19:35:00,426
"HOE","control",2019,15,171.605,2019-05-06 13:40:00,2019-05-06 17:15:00,216
"HOE","control",2019,17,739.275,2019-05-08 06:30:00,2019-05-09 07:35:00,1506
"HOE","control",2019,19,326.158,2019-05-10 12:35:00,2019-05-10 20:00:00,446
"HOE","control",2019,21,22.885,2019-05-11 21:40:00,2019-05-12 01:00:00,201
"HOE","control",2019,23,19.61,2019-05-12 17:50:00,2019-05-12 18:15:00,26
"HOE","control",2019,25,284.658,2019-05-13 13:25:00,2019-05-13 19:50:00,386
"HOE","control",2019,27,354.907,2019-05-14 12:00:00,2019-05-14 19:55:00,476
"HOE","control",2019,29,1055.158,2019-05-15 10:45:00,2019-05-16 21:05:00,2061
"HOE","control",2019,31,379.467,2019-05-18 11:05:00,2019-05-18 19:35:00,511
"HOE","control",2019,33,180.401,2019-05-20 13:10:00,2019-05-20 17:20:00,251
"HOE","control",2019,35,8.428,2019-05-22 03:25:00,2019-05-22 03:45:00,21
"HOE","control",2019,37,6647.233,2019-05-23 12:35:00,2019-05-24 21:10:00,1956
"HOE","control",2019,39,4884.544,2019-05-25 10:45:00,2019-05-25 20:45:00,601
"HOE","control",2019,41,23934.936,2019-05-26 11:05:00,2019-05-28 13:10:00,3006
"HOE","control",2019,43,5137.118,2019-05-29 04:50:00,2019-05-30 20:50:00,2401
"HOE","control",2019,45,11128.189,2019-05-31 09:35:00,2019-06-01 20:20:00,2086
"HOE","control",2019,47,4899.079,2019-06-02 10:30:00,2019-06-02 20:30:00,601
"HOE","control",2019,49,4201.924,2019-06-03 11:45:00,2019-06-03 20:20:00,516
"HOE","control",2019,51,52904.939,2019-06-04 09:25:00,2019-06-12 18:30:00,12066
"HOE","control",2019,53,816.953,2019-06-15 13:30:00,2019-06-15 15:10:00,101
"HOE","control",2019,55,5.88,2019-06-16 09:45:00,2019-06-16 11:55:00,131
"HOE","control",2019,57,67.776,2019-06-17 13:55:00,2019-06-17 17:05:00,191
"HOE","control",2019,59,3918.852,2019-06-19 11:50:00,2019-06-19 19:45:00,476
"HOE","control",2019,61,9097.889,2019-06-20 09:55:00,2019-06-21 19:45:00,2031
"HOE","control",2019,63,20123.324,2019-06-22 13:35:00,2019-06-25 21:25:00,4791
"HOE","control",2019,65,236692.548,2019-06-26 10:40:00,2019-07-18 10:50:00,31691
"HOE","control",2019,67,248.009,2019-07-20 17:30:00,2019-07-20 21:05:00,216
"HOE","control",2019,69,738.017,2019-08-22 10:05:00,2019-08-22 20:35:00,631
"HOE","control",2019,71,116.326,2019-10-01 13:45:00,2019-10-01 14:50:00,66
"HOE","control",2019,73,817.875,2019-10-05 03:35:00,2019-10-05 09:10:00,336
"HOE","control",2020,2,75.604,2020-05-13 17:25:00,2020-05-14 06:15:00,771
"HOE","control",2020,4,6281.642,2020-05-16 23:25:00,2020-05-18 00:50:00,1526
"HOE","control",2020,6,88.711,2020-05-22 22:25:00,2020-05-23 09:05:00,641
"HOE","control",2020,8,184.729,2020-05-24 03:10:00,2020-05-24 09:45:00,396
"HOE","control",2020,10,9.738,2020-05-25 05:40:00,2020-05-25 07:45:00,126
"HOE","control",2020,12,15.035,2020-06-03 01:40:00,2020-06-03 07:30:00,351
"HOE","control",2020,14,22.181,2020-06-10 01:10:00,2020-06-10 07:35:00,386
"HOE","control",2020,16,537.762,2020-06-20 05:55:00,2020-06-20 22:55:00,1021
"HOE","control",2020,18,1.472,2020-06-22 05:45:00,2020-06-22 07:00:00,76
"HOE","control",2020,20,649.893,2020-06-24 08:35:00,2020-06-24 23:00:00,866
"HOE","control",2020,22,1.384,2020-06-25 22:50:00,2020-06-25 23:35:00,46
"HOE","control",2020,24,3.902,2020-08-05 07:30:00,2020-08-05 08:20:00,51
"HOE","control",2020,26,0.111,2020-09-11 19:10:00,2020-09-11 19:10:00,1
"HOE","control",2020,28,4.631,2020-09-27 20:55:00,2020-09-28 03:40:00,406
"HOE","control",2021,2,0.111,2021-05-19 17:45:00,2021-05-19 17:45:00,1
"HOE","control",2021,4,0.279,2021-05-25 04:05:00,2021-05-25 04:40:00,36
"HOE","control",2021,6,68.923,2021-05-27 08:50:00,2021-05-27 10:50:00,121
"HOE","control",2021,8,15.179,2021-06-20 06:45:00,2021-06-20 15:50:00,546
"HOE","control",2021,10,11.556,2021-06-26 11:00:00,2021-06-26 18:15:00,436
"HOE","control",2021,12,37.152,2021-06-27 12:20:00,2021-06-29 08:45:00,2666
"HOE","control",2021,14,15.179,2021-07-06 16:20:00,2021-07-07 05:25:00,786
"HOE","control",2021,16,0.619,2021-07-09 02:20:00,2021-07-09 05:20:00,181
"HOE","control",2021,18,4.574,2021-07-10 12:45:00,2021-07-10 15:05:00,141
"HOE","control",2021,20,5.014,2021-07-14 07:35:00,2021-07-14 13:45:00,371
"HOE","control",2021,22,0.054,2021-07-24 05:30:00,2021-07-24 05:30:00,1
"HOE","control",2021,24,1.056,2021-07-30 14:20:00,2021-07-30 15:15:00,56
"HOE","control",2021,26,1.617,2021-08-05 22:05:00,2021-08-05 23:35:00,91
"HOE","control",2021,28,11.265,2021-08-07 02:55:00,2021-08-07 09:50:00,416
"HOE","control",2021,30,8.151,2021-08-20 17:15:00,2021-08-20 17:40:00,26
"HOE","control",2021,32,35.272,2021-08-23 20:40:00,2021-08-24 13:15:00,996
"HOE","control",2021,34,46.77,2021-08-26 08:35:00,2021-08-26 12:55:00,261
"HOE","control",2021,36,166.531,2021-08-27 01:45:00,2021-08-27 14:55:00,791
"HOE","control",2021,38,194.689,2021-08-28 03:05:00,2021-08-29 02:30:00,1406
"HOE","control",2021,40,2.649,2021-08-30 20:05:00,2021-08-30 21:05:00,61
"HOE","control",2021,42,82.765,2021-09-02 11:25:00,2021-09-03 03:40:00,976
"HOE","control",2021,44,3.492,2021-09-05 16:20:00,2021-09-05 16:40:00,21
"HOE","control",2021,46,6.768,2021-09-12 15:35:00,2021-09-12 18:35:00,181
"HOE","control",2021,48,5.585,2021-09-13 20:05:00,2021-09-14 00:35:00,271
"HOE","control",2021,50,19.498,2021-09-17 03:55:00,2021-09-17 09:25:00,331
"HOE","control",2021,52,53.005,2021-09-20 05:00:00,2021-09-20 15:45:00,646
"HOE","control",2021,54,630.489,2021-09-30 22:45:00,2021-10-01 12:00:00,796
"HOE","strips",2016,2,5.058,2016-10-26 16:55:00,2016-10-26 18:10:00,76
"HOE","strips",2017,2,7.182,2017-06-18 18:40:00,2017-06-18 18:40:00,1
"HOE","strips",2018,2,43736.276,2018-06-20 22:40:00,2018-06-21 05:30:00,411
"HOE","strips",2018,4,72920.742,2018-06-24 18:35:00,2018-06-25 10:05:00,931
"HOE","strips",2018,6,37740.114,2018-06-25 22:35:00,2018-06-26 02:40:00,246
"HOE","strips",2018,8,9.444,2018-06-26 16:10:00,2018-06-26 16:10:00,1
"HOE","strips",2018,10,45926.228,2018-07-01 01:40:00,2018-07-01 14:30:00,771
"HOE","strips",2018,12,31.388,2018-07-02 03:20:00,2018-07-02 03:20:00,1
"HOE","strips",2018,14,109.914,2018-07-04 11:50:00,2018-07-04 17:05:00,316
"HOE","strips",2018,16,88518.424,2018-09-20 03:00:00,2018-09-20 18:05:00,906
"HOE","strips",2019,2,188525.702,2019-05-27 07:15:00,2019-05-28 22:35:00,2361
"HOE","strips",2019,4,981.064,2019-10-05 06:05:00,2019-10-05 08:45:00,161
"HOE","strips",2020,2,105.616,2020-05-17 16:10:00,2020-05-18 04:55:00,766
"HOE","strips",2020,4,0.059,2020-05-24 00:05:00,2020-05-24 08:25:00,501
"HOE","strips",2020,6,0.084,2020-05-24 20:55:00,2020-05-25 23:10:00,1576
"HOE","strips",2020,8,0.03,2020-05-26 16:35:00,2020-05-27 05:55:00,801
"HOE","strips",2020,10,0.268,2020-05-27 20:50:00,2020-05-28 06:50:00,601
"HOE","strips",2020,12,0.419,2020-05-28 19:05:00,2020-05-29 06:10:00,666
"HOE","strips",2020,14,0.567,2020-05-29 19:20:00,2020-05-30 06:15:00,656
"HOE","strips",2020,16,0.29,2020-05-30 19:15:00,2020-05-30 23:55:00,281
"HOE","strips",2020,18,0.026,2020-06-02 17:50:00,2020-06-02 18:45:00,56
"HOE","strips",2020,20,0.015,2020-06-05 00:10:00,2020-06-05 00:25:00,16
"HOE","strips",2020,22,0.022,2020-06-07 23:55:00,2020-06-08 05:35:00,341
"HOE","strips",2020,24,0.022,2020-06-09 00:25:00,2020-06-09 05:20:00,296
"HOE","strips",2020,26,0.074,2020-06-09 19:55:00,2020-06-10 03:25:00,451
"HOE","strips",2020,28,0.259,2020-06-11 20:45:00,2020-06-12 05:35:00,531
"HOE","strips",2020,30,0.016,2020-06-12 19:55:00,2020-06-12 20:15:00,21
